,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"02 Jun, 2021", Pledge Released,Gautam S. Adani / Rajesh S. Adani (on behalf of S.B. Adani Family Trust),Promoter Group,Qty 650000,Price 1316.31,% Traded 0.06,Post Tnx Hold. 56.48%
1,"31 May, 2021", Pledge Released,Gautam S. Adani / Rajesh S. Adani (on behalf of S.B. Adani Family Trust),Promoter Group,Qty 1100000,Price 1325.82,% Traded 0.10,Post Tnx Hold. 56.48%
2,"27 May, 2021", Pledge Released,Gautam S. Adani / Rajesh S. Adani (on behalf of S.B. Adani Family Trust),Promoter Group,Qty 150000,Price 1282.67,% Traded 0.01,Post Tnx Hold. 56.48%
3,"27 May, 2021", Pledge Released,Gautam S. Adani / Rajesh S. Adani (on behalf of S.B. Adani Family Trust),Promoter Group,Qty 400000,Price 1322.75,% Traded 0.04,Post Tnx Hold. 56.48%
4,"13 May, 2021", Pledge Released,Gautam S. Adani / Rajesh S. Adani (on behalf of S.B. Adani Family Trust),Promoter Group,Qty 2281716,Price 1285.79,% Traded 0.21,Post Tnx Hold. 56.48%
5,"06 May, 2021", Pledge Released,Gautam S. Adani / Rajesh S. Adani (on behalf of S.B. Adani Family Trust),Promoter Group,Qty 1200000,Price 1267.5,% Traded 0.11,Post Tnx Hold. 56.48%
6,"14 May, 2021", Release of Shares,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
7,"20 Apr, 2021", Release of Shares,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
8,"01 Mar, 2021", Release of Shares,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
9,"12 Feb, 2021", Release of Shares,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
10,"15 Jan, 2021", Release of Shares,SBICAP Tustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"04 Jan, 2021",Acquisition -  Off Market / Inter se transfer,Flourishing Trade & Investment Ltd & PACs,Promoter,Qty 30249700,Price 0,% Traded 2.75,Post Tnx Hold. 74.92%
