,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"04 Mar, 2021", Pledge Released,DB Consolidated Private Limited,Promoter Group,Qty 5300000,Price 102.75,% Traded 3.03,Post Tnx Hold. 54.71%
1,"16 Feb, 2021", Pledge Released,DB Consolidated Private Limited,Promoter Group,Qty 2000000,Price 87.65,% Traded 1.14,Post Tnx Hold. 54.71%
2,"26 Nov, 2020",Acquisition -  Market Purchase,Bhawna Agarwal,Promoters Immediate Relative,Qty 5000,Price 75.8,% Traded 0.00,Post Tnx Hold. 0.15%
3,"17 Nov, 2020",Acquisition -  Market Purchase,Bhawna Agarwal,Promoters Immediate Relative,Qty 5000,Price 73.44,% Traded 0.00,Post Tnx Hold. 0.15%
4,"05 Nov, 2020",Acquisition -  Market Purchase,Bhawna Agarwal,Promoters Immediate Relative,Qty 49150,Price 74.42,% Traded 0.03,Post Tnx Hold. 0.15%
5,"06 Oct, 2020",Acquisition -  Market Purchase,Bhawna Agarwal,Promoters Immediate Relative,Qty 7766,Price 76.8,% Traded 0.00,Post Tnx Hold. 0.12%
6,"05 Mar, 2021", Release Of Pledge,Vistra ITCL India Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
7,"25 Jan, 2021", Release of Shares,Vistra ITCL India Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
8,"09 Dec, 2020",Disposal -  Release of Shares,Vistra ITCL India Ltd,Other,Qty 6300000,Price 0,% Traded 3.60,Post Tnx Hold. 23.62%
9,"17 Nov, 2020",Acquisition -  Market,Bhawna Agarwal,Promoter,Qty 5000,Price 0,% Traded 0.00,Post Tnx Hold. 0.15%
10,"05 Nov, 2020",Acquisition -  Market,Bhawna Agarwal,Promoter,Qty 49150,Price 0,% Traded 0.03,Post Tnx Hold. 0.15%
11,"06 Oct, 2020",Acquisition -  Market,Bhawna Agarwal,Promoter,Qty 7766,Price 0,% Traded 0.01,Post Tnx Hold. 0.12%
