,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"25 Mar, 2021", Creation Of Pledge,Hinduja Automotive Limited,Promoter,Qty 101160000,Price 116.3,% Traded 3.45,Post Tnx Hold. 9.01%
1,"17 Dec, 2020",Disposal -  Market Sale,R Sivanesan,Designated Person,Qty 5000,Price 98.8,% Traded 0.00,Post Tnx Hold. 0%
2,"11 Nov, 2020",Disposal -  Market Sale,Anuj Kathuria,Designated Person,Qty 50000,Price 91.7,% Traded 0.00,Post Tnx Hold. 0%
3,"10 Apr, 2020", Creation Of Pledge,Hinduja Automotive Limited,Promoter,Qty 24200000,Price 39.85,% Traded 0.82,Post Tnx Hold. 5.56%
4,"27 Feb, 2020",Disposal -  Market Sale,GOPAL MAHADEVAN,Director,Qty 112280,Price 80.36,% Traded 0.00,Post Tnx Hold. 0%
5,"05 Aug, 2019",Disposal -  Off Market,GOPAL MAHADEVAN,Director,Qty 112280,Price 0,% Traded 0.00,Post Tnx Hold. 0%
6,"05 Feb, 2021",Disposal -  Market,Nippon Life India Asset Management Ltd,Other,Qty 1499653,Price 0,% Traded 0.05,Post Tnx Hold. 2.97%
7,"24 Mar, 2020",Acquisition -  Market,Nippon Life India Asset Management Limited.,Other,Qty 2001653,Price 0,% Traded 0.06,Post Tnx Hold. 5.01%
8,"03 Mar, 2018",Disposal -  Market,Life Insurance Corporation of India,Other,Qty 59766721,Price 0,% Traded 2.04,Post Tnx Hold. 3.11%
9,"25 Jan, 2018",Disposal -  Market,JF Asset Management Ltd,Other,Qty 930000,Price 0,% Traded 0.03,Post Tnx Hold. 3%
10,"19 Oct, 2015",Disposal -  Market,Life Insurance Corporation of India,Other,Qty 57148764,Price 0,% Traded 2.00,Post Tnx Hold. 5.3%
11,"21 Oct, 2014",Acquisition -  Market,JF Asset Management Ltd,Other,Qty 1666204,Price 0,% Traded 0.06,Post Tnx Hold. 5.02%
