,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"02 Jun, 2021", Pledge Released,Smiti Holding and Trading Company Private Limited,Promoter Group,Qty 577000,Price 2951.25,% Traded 0.06,Post Tnx Hold. 5.77%
1,"22 Mar, 2021", Pledge Released,Sudhanva Investments and Trading Company Private Limited,Promoter,Qty 1000,Price 2410,% Traded 0.00,Post Tnx Hold. 1.98%
2,"16 Mar, 2021", Pledge Released,Geetanjali Trading and Investments Pvt. Ltd,Promoter,Qty 1132000,Price 2401.94,% Traded 0.12,Post Tnx Hold. 4.77%
3,"12 Mar, 2021", Pledge Released,Geetanjali Trading and Investments Pvt. Ltd,Promoter,Qty 385000,Price 2431.95,% Traded 0.04,Post Tnx Hold. 4.77%
4,"12 Mar, 2021", Pledge Released,Sattva Holding and Trading Private Limited,Promoter,Qty 4561831,Price 2431.9,% Traded 0.48,Post Tnx Hold. 5.88%
5,"06 Mar, 2021", Creation Of Pledge,Sattva Holding and Trading Private Limited,Promoter,Qty 687500,Price 2402.18,% Traded 0.07,Post Tnx Hold. 5.88%
6,"21 Dec, 2020",Disposal -  Inter-se Transfer,Hasit Ashwin Dani Jointly with Shubhlakshmi Hasit Dani,Promoter,Qty 466000,Price 0,% Traded 0.04,Post Tnx Hold. 0.32%
7,"21 Dec, 2020",Acquisition -  Inter-se Transfer,Smiti Holding & Trading Company Pvt Ltd,Promoter,Qty 466000,Price 0,% Traded 0.04,Post Tnx Hold. 5.76%
8,"19 Sep, 2020",Acquisition -  Inter-se Transfer,Hiren Ashwin Gandhi,Promoter,Qty 2116965,Price 0,% Traded 0.22,Post Tnx Hold. 0.24%
9,"19 Sep, 2020",Disposal -  Off Market / Inter se transfer,Hiren Ashwin Gandhi,Promoter,Qty 4233930,Price 0,% Traded 0.44,Post Tnx Hold. 0%
10,"19 Sep, 2020",Acquisition -  Off Market / Inter se transfer,Satyen Ashwin Gandhi,Promoter,Qty 2116965,Price 0,% Traded 0.22,Post Tnx Hold. 0.24%
11,"20 Mar, 2020",Disposal -  Inter-se Transfer,Rayirth Holdings & Trading Co Pvt Ltd,Promoter,Qty 363590,Price 0,% Traded 0.04,Post Tnx Hold. 0.1%
