,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"12 Feb, 2021",Disposal -  Market Sale,Ritesh Patel,Designated Person,Qty 5750,Price 2069.48,% Traded 0.00,Post Tnx Hold. 0%
1,"16 Jan, 2021",Acquisition -  Market Purchase,Rajeev Somani,Designated Person,Qty 400,Price 1452.5,% Traded 0.00,Post Tnx Hold. 0%
2,"16 Jan, 2021",Disposal -  Market Sale,Rajeev Somani,Designated Person,Qty 400,Price 1530.15,% Traded 0.00,Post Tnx Hold. 0%
3,"16 Jan, 2021",Acquisition -  ESOP,Rajeev Somani,Designated Person,Qty 312,Price 40,% Traded 0.00,Post Tnx Hold. 0%
4,"20 Nov, 2020",Acquisition -  ESOP,Hiranand Savlani,KMP,Qty 6250,Price 40,% Traded 0.00,Post Tnx Hold. 0.08%
5,"13 Nov, 2020",Disposal -  Market Sale,Sujal Rajendrabhai Shroff,Immediate Relative,Qty 29492,Price 1271.54,% Traded 0.02,Post Tnx Hold. 0.1%
6,"08 Nov, 2019",Acquisition -  Scheme Of Amalgamation,Kairav Chemicals Ltd & PACs,Promoter,Qty 7444712,Price 0,% Traded 4.94,Post Tnx Hold. 55.74%
7,"08 Nov, 2019",Disposal -  Scheme Of Amalgamation,Specialty Process LLC & PACs,Promoter,Qty 7444712,Price 0,% Traded 4.94,Post Tnx Hold. 55.74%
8,"08 Nov, 2019",Acquisition -  Scheme Of Amalgamation,Kairav Chemicals Ltd & PACs,Promoter,Qty 7444712,Price 0,% Traded 4.94,Post Tnx Hold. 55.74%
9,"21 Sep, 2019",Disposal -  Market,Saumya Polymers LLP,Promoter,Qty 3600000,Price 0,% Traded 2.39,Post Tnx Hold. 55.74%
10,"13 Apr, 2018", Market,Steadview Capital Mauritius Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"01 Apr, 2017",Acquisition -  -,Sandeep Pravinbhai Engineer,Other,Qty 14171050,Price 0,% Traded 11.83,Post Tnx Hold. 0%
