,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"28 May, 2021",Disposal -  Market Sale,Kalpataru Properties Private Limited,Promoter Group,Qty 2888800,Price 425.01,% Traded 1.93,Post Tnx Hold. 7.22%
1,"31 Mar, 2021", Pledge Released,Kalpataru Constructions Private Limited,Promoter Group,Qty 978814,Price 368.4,% Traded 0.65,Post Tnx Hold. 15.68%
2,"25 Mar, 2021", Pledge Released,Kalpataru Constructions Private Limited,Promoter Group,Qty 1125000,Price 379.75,% Traded 0.75,Post Tnx Hold. 15.68%
3,"25 Mar, 2021", Creation Of Pledge,Kalpataru Constructions Private Limited,Promoter Group,Qty 1125000,Price 379.75,% Traded 0.75,Post Tnx Hold. 15.68%
4,"25 Mar, 2021", Pledge Released,Kalpataru Constructions Private Limited,Promoter Group,Qty 1114474,Price 387.85,% Traded 0.74,Post Tnx Hold. 15.68%
5,"17 Mar, 2021", Pledge Released,K.C.Holdings Private Limited,Promoter Group,Qty 1701174,Price 395.75,% Traded 1.13,Post Tnx Hold. 14.2%
6,"13 Nov, 2020", Increase In Percentage,Mofatraj P Munot & Parag M Munot & PACs,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 56.44%
7,"12 Sep, 2019",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 3591763,Price 0,% Traded 2.26,Post Tnx Hold. 9.63%
8,"23 Jul, 2018", Pledge,STCI Finance Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
9,"22 Dec, 2017",Disposal -  Off Market Transfer - Gift,Yasmin Kanga & Others,Promoter,Qty 200000,Price 0,% Traded 0.13,Post Tnx Hold. 59.32%
10,"24 May, 2017", Pledge,Axis Finance Ltd (Revised),Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"23 May, 2017", Pledge,Axis Finance Ltd,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
