,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"19 May, 2021",Disposal -  Market Sale,SREEDHAR M,Designated Person,Qty 3250,Price 1445.1,% Traded 0.00,Post Tnx Hold. 0%
1,"18 May, 2021",Disposal -  Market Sale,SREEDHAR M,Designated Person,Qty 2500,Price 1371.36,% Traded 0.00,Post Tnx Hold. 0%
2,"13 May, 2021",Disposal -  Market Sale,SREEDHAR M,Designated Person,Qty 5000,Price 1329.13,% Traded 0.00,Post Tnx Hold. 0%
3,"19 Feb, 2021",Disposal -  Market Sale,PRASHANT N DESHPANDE,Designated Person,Qty 1000,Price 1450.51,% Traded 0.00,Post Tnx Hold. 0%
4,"19 Feb, 2021",Disposal -  Market Sale,PRASHANT N DESHPANDE,Designated Person,Qty 500,Price 1447.41,% Traded 0.00,Post Tnx Hold. 0%
5,"19 Feb, 2021",Disposal -  Market Sale,PRASHANT N DESHPANDE,Designated Person,Qty 200,Price 1428.32,% Traded 0.00,Post Tnx Hold. 0%
6,"09 Apr, 2021",Disposal -  Market,FMR LLC & FIL Ltd,Other,Qty 256232,Price 0,% Traded 0.10,Post Tnx Hold. 11.18%
7,"03 Dec, 2020",Disposal -  Market,FMR LLC & FIL Ltd,Other,Qty 1129888,Price 0,% Traded 0.45,Post Tnx Hold. 13.27%
8,"10 Aug, 2020",Acquisition -  Rights Issue,"Shriram Capital Ltd, Shriram Financial Ventues (Chennai) Pvt Ltd & Sanlam Life Insurance Ltd",Promoter,Qty 8246553,Price 0,% Traded 3.25,Post Tnx Hold. 29.46%
9,"05 Jun, 2020",Acquisition -  Market Purchase,"T. Rowe Prices Associates , Inc & its affiliates",Other,Qty 1353301,Price 0,% Traded 0.59,Post Tnx Hold. 5.36%
10,"29 May, 2020",Acquisition -  Market,FMR LLC & FIL Ltd,Other,Qty 664526,Price 0,% Traded 0.29,Post Tnx Hold. 15.45%
11,"07 Apr, 2020",Acquisition -  Market,FMR LLC & FIL Ltd,Other,Qty 516271,Price 0,% Traded 0.22,Post Tnx Hold. 13.25%
