,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"10 May, 2021",Acquisition -  ESOP,Niranjan Kumar Gupta,KMP,Qty 3802,Price 2788.2,% Traded 0.00,Post Tnx Hold. 0%
1,"10 May, 2021",Acquisition -  ESOP,Surender Kumar Chhabra,Designated Person,Qty 920,Price 2788.2,% Traded 0.00,Post Tnx Hold. 0%
2,"10 May, 2021",Acquisition -  ESOP,Mahesh Kaikini,Designated Person,Qty 620,Price 2788.2,% Traded 0.00,Post Tnx Hold. 0%
3,"10 May, 2021",Acquisition -  ESOP,Markus Feichtner,Designated Person,Qty 620,Price 2788.2,% Traded 0.00,Post Tnx Hold. 0%
4,"10 May, 2021",Acquisition -  ESOP,Hari Prakash Gupta,Designated Person,Qty 480,Price 2788.2,% Traded 0.00,Post Tnx Hold. 0%
5,"10 May, 2021",Acquisition -  ESOP,Yashpal Sardana,Designated Person,Qty 380,Price 2788.2,% Traded 0.00,Post Tnx Hold. 0%
6,"05 Jan, 2021",Acquisition -  Market,Life Insurance Corporation of India,Other,Qty 4036938,Price 0,% Traded 2.02,Post Tnx Hold. 9.16%
7,"21 May, 2020",Acquisition -  Market,Life Insurance Corporation of India,Other,Qty 4016255,Price 0,% Traded 2.01,Post Tnx Hold. 7.14%
8,"08 Jul, 2019",Disposal -  Market,Aberdeen Standard Investments (Asia) Ltd,Other,Qty 91495,Price 0,% Traded 0.04,Post Tnx Hold. 3.36%
9,"11 Jul, 2018",Disposal -  ,Aberdeen Asset Management Asia Ltd,Other,Qty 85342,Price 0,% Traded 0.04,Post Tnx Hold. 5.37%
10,"18 Aug, 2017", Sch.of Arrangement,Aberdeen Asset Management Asia Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 7.38%
11,"27 Jun, 2017",Disposal -  Market,Life Insurance Corporation of India,Other,Qty 4044973,Price 0,% Traded 2.02,Post Tnx Hold. 5.13%
