,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"06 Feb, 2020",Disposal -  Off Market,President of India acting through and represented by the Ministry of Power Government of India,Promoter,Qty 217158119,Price 23.86,% Traded 2.16,Post Tnx Hold. 70.95%
1,"15 Nov, 2019",Acquisition -  Market Purchase,Shri Himanshu Shekhar,Designated Person,Qty 50000,Price 23.75,% Traded 0.00,Post Tnx Hold. 0%
2,"15 Nov, 2019",Acquisition -  Market Purchase,Smt.  Vanita Shekhar,Immediate Relative,Qty 150000,Price 23.75,% Traded 0.00,Post Tnx Hold. 0%
3,"17 Oct, 2019",Disposal -  Others,President of India acting through and represented by the Ministry of Power Government of India,Promoter,Qty 22034198,Price 21.49,% Traded 0.22,Post Tnx Hold. 73.11%
4,"19 Aug, 2019",Acquisition -  Market Purchase,HIMANSHU SHEKHAR,Designated Person,Qty 25000,Price 22.65,% Traded 0.00,Post Tnx Hold. 0%
5,"19 Aug, 2019",Acquisition -  Market Purchase,VANITA SHEKHAR,Immediate Relative,Qty 25000,Price 22.67,% Traded 0.00,Post Tnx Hold. 0%
6,"06 Feb, 2020",Disposal -  Off Market,"President of India,acting through Ministry of Power Government of India",Promoter,Qty 217158119,Price 0,% Traded 2.16,Post Tnx Hold. 70.95%
7,"31 Jan, 2019",Disposal -  Market,Life Insurance Corporation of India,Other,Qty 201915951,Price 0,% Traded 2.01,Post Tnx Hold. 7.61%
8,"29 Mar, 2017",Disposal -  Buy-back Offer,"The President of India,acting through & represented by the Ministry of Power,Government of India",Promoter,Qty 604878460,Price 0,% Traded 5.46,Post Tnx Hold. 74.5%
9,"02 May, 2016",Disposal -  Offer For Sale,"The President of India,acting through & represented by the Ministry of Power,Government of India",Promoter,Qty 251525588,Price 0,% Traded 2.27,Post Tnx Hold. 74.6%
10,"29 Apr, 2016",Acquisition -  Offer For Sale,Life Insurance Corporation of India,Other,Qty 586720920,Price 0,% Traded 5.30,Post Tnx Hold. 8.73%
11,"29 Apr, 2016",Disposal -  Offer For Sale,"The President of India,acting through & represented by the Ministry of Power,Government of India",Promoter,Qty 1006102353,Price 0,% Traded 9.09,Post Tnx Hold. 76.87%
