,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"01 Jun, 2021", Pledge Released,Adani Tradeline LLP,Promoter Group,Qty 550000,Price 769.64,% Traded 0.03,Post Tnx Hold. 6.77%
1,"01 Jun, 2021", Pledge Released,Gautam S. Adani & Rajesh S. Adani [on behalf of S. B. Adani Family Trust],Promoter Group,Qty 700000,Price 769.57,% Traded 0.03,Post Tnx Hold. 39.15%
2,"31 May, 2021", Revocation Of Pledge,Gautam S. Adani & Rajesh S. Adani [on behalf of S. B. Adani Family Trust],Promoter Group,Qty 743000,Price 776.18,% Traded 0.04,Post Tnx Hold. 39.15%
3,"31 May, 2021",Acquisition -  Market Purchase,Lalitha Rajan,Directors Immediate Relative,Qty 1000,Price 767.68,% Traded 0.00,Post Tnx Hold. 0%
4,"31 May, 2021",Acquisition -  Market Purchase,Archana Radheyshyam Swami,Directors Immediate Relative,Qty 1000,Price 767.68,% Traded 0.00,Post Tnx Hold. 0%
5,"31 May, 2021",Acquisition -  Market Purchase,P S Jayakumar HUF,Directors Immediate Relative,Qty 3500,Price 763.46,% Traded 0.00,Post Tnx Hold. 0%
6,"28 May, 2021", Release of Shares,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
7,"01 Mar, 2021", Release of Shares,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
8,"27 Jan, 2021", Release of Shares,Catalyst Trusteeship Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
9,"18 Jan, 2021", Release of Shares,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
10,"21 Dec, 2020",Acquisition -  ,Flourishing Trade and Investment Ltd,Promoter,Qty 79541248,Price 0,% Traded 3.91,Post Tnx Hold. 0%
11,"18 Dec, 2020", Release of Shares,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
