,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"26 Feb, 2021",Disposal -  Market Sale,RAJIV GOEL,Employee,Qty 1500,Price 1158.08,% Traded 0.00,Post Tnx Hold. 0.04%
1,"18 Feb, 2021",Disposal -  Market Sale,NAVEEN NANDA,Employee,Qty 1000,Price 1211,% Traded 0.00,Post Tnx Hold. 0%
2,"10 Feb, 2021",Disposal -  Market Sale,SUBRATA SEN,Employee,Qty 1000,Price 1143.34,% Traded 0.00,Post Tnx Hold. 0%
3,"04 Feb, 2021",Disposal -  Market Sale,AMIT KUMAR GUPTA,Employee,Qty 1138,Price 1134.62,% Traded 0.00,Post Tnx Hold. 0%
4,"29 Jan, 2021",Disposal -  Market Sale,MUKESH KUMAR SHARMA,Employee,Qty 1250,Price 1113.27,% Traded 0.00,Post Tnx Hold. 0%
5,"29 Jan, 2021",Disposal -  Market Sale,VIPUL AGGARWAL,Employee,Qty 1000,Price 1160.35,% Traded 0.00,Post Tnx Hold. 0%
6,"22 Jun, 2020",Acquisition -  Market,Life Insurance Corporation of India,Other,Qty 375481,Price 0,% Traded 0.05,Post Tnx Hold. 5.05%
7,"18 Dec, 2019", Settlement Of Shares,Anil Rai Gupta (As Trustee of ARG Family Trust) & Sukhjit Kumar Gupta (As Trustee of SKG Family Trust),Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 100%
8,"18 Dec, 2019", Settlement Of Shares,Surjit Kumar Gupta (As Trustee of SKG Family Trust) Anil Rai Gupta (As Trustee of ARG Family Trust),Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 100%
9,"24 Jun, 2019", Settlement Of Shares,Vinod Gupta in ARG Family Trust,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 59.55%
10,"25 Jan, 2019", -,Vinod Gupta,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"19 Dec, 2018", Inter-se Transfer,Anil Rai Gupta (ARG Family Trust) & Surjit Kumar Gupta (SKG Family Trust) & PACs (Revised),Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 59.55%
