,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"27 May, 2021",Acquisition -  Market Purchase,Siddharth Vaidya,Employee,Qty 500,Price 82.85,% Traded 0.00,Post Tnx Hold. 0%
1,"18 May, 2021",Disposal -  Market Sale,Siddharth Kothari,Employee,Qty 3000,Price 80.33,% Traded 0.00,Post Tnx Hold. 0.01%
2,"01 Apr, 2021",Acquisition -  Inter-se Transfer,Vishal Kampani,Promoter Group,Qty 500000,Price 88.25,% Traded 0.05,Post Tnx Hold. 1.26%
3,"01 Apr, 2021",Acquisition -  Inter-se Transfer,Persepolis Investment Company Private Limited,Promoter Group,Qty 600000,Price 88.25,% Traded 0.06,Post Tnx Hold. 0.24%
4,"01 Apr, 2021",Disposal -  Inter-se Transfer,Aruna N Kampani,Promoter Group,Qty 1100000,Price 88.25,% Traded 0.12,Post Tnx Hold. 3.6%
5,"26 Mar, 2021",Acquisition -  Market Purchase,Anjali Damania (Spouse of Anish Damania),Immediate Relative,Qty 3800,Price 90.12,% Traded 0.00,Post Tnx Hold. 0%
6,"26 Apr, 2021",Acquisition -  Market,ICICI Prudential Mutual Fund,Other,Qty 10139439,Price 0,% Traded 1.06,Post Tnx Hold. 6.01%
7,"01 Apr, 2021",Acquisition -  ,Persepolis Investment Company Pvt Ltd & Vishal Kampani,,Qty 1100000,Price 0,% Traded 0.12,Post Tnx Hold. 0%
8,"22 Mar, 2021",Acquisition -  ,Persepolis Investment Company Pvt Ltd & Vishal Kampani,Promoter,Qty 1100000,Price 0,% Traded 0.12,Post Tnx Hold. 0%
9,"19 Jun, 2020",Acquisition -  Qip Event,"Valiant Mauritius Partners Ltd, Valiant Mau Part Offshore Ltd & Valiant India Opportunities Ltd",Other,Qty 20000000,Price 0,% Traded 0.00,Post Tnx Hold. 0%
10,"09 May, 2019",Acquisition -  -,J M Financial & Investment Consultancy Services Pvt Ltd,Other,Qty 14107500,Price 0,% Traded 1.68,Post Tnx Hold. 0%
11,"28 Mar, 2019",Acquisition -  ,J.M Financial & Investment Consultancy Services Pvt Ltd & Others,Promoter,Qty 14107500,Price 0,% Traded 1.68,Post Tnx Hold. 0%
