,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"30 Mar, 2021",Disposal -  Market Sale,Sanjay Kukreja,Designated Person,Qty 2000,Price 1003.9,% Traded 0.01,Post Tnx Hold. 0.02%
1,"18 Feb, 2021",Disposal -  Market Sale,Srinivasan Nadadhur,Designated Person,Qty 2000,Price 951,% Traded 0.01,Post Tnx Hold. 0.04%
2,"16 Feb, 2021",Disposal -  Market Sale,Srinivasan Nadadhur,Designated Person,Qty 5000,Price 961.34,% Traded 0.01,Post Tnx Hold. 0.04%
3,"09 Feb, 2021",Disposal -  Market Sale,Hoshi Mistry,Employee,Qty 5000,Price 1010.31,% Traded 0.01,Post Tnx Hold. 0.06%
4,"09 Feb, 2021",Disposal -  Market Sale,Hoshi Mistry,Employee,Qty 5000,Price 1018.39,% Traded 0.01,Post Tnx Hold. 0.05%
5,"03 Feb, 2021",Disposal -  Market Sale,Manoj Shelar,Employee,Qty 1639,Price 1029.53,% Traded 0.00,Post Tnx Hold. 0.01%
6,"17 Sep, 2020",Disposal -  Market Sale,SBI Funds Management Pvt Ltd,,Qty 18000,Price 0,% Traded 0.05,Post Tnx Hold. 3%
7,"27 Jul, 2020", Buy Back,SBI Mutual Fund,,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 4.99%
8,"16 Sep, 2019",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 300000,Price 0,% Traded 0.81,Post Tnx Hold. 5.24%
9,"25 Jun, 2019",Disposal -  Buy Back,PD Mundhra,Promoter,Qty 394387,Price 0,% Traded 0.12,Post Tnx Hold. 25.33%
10,"25 Jun, 2019",Disposal -  Buy Back,Anjan Malik,Promoter,Qty 394226,Price 0,% Traded 0.12,Post Tnx Hold. 25.32%
11,"25 Jun, 2019",Disposal -  Buy Back,Supriya Modi,Promoter,Qty 717,Price 0,% Traded 0.00,Post Tnx Hold. 0.05%
