,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"06 Apr, 2021",Disposal -  Market Sale,GMR Enterprises Private Limited,Promoter,Qty 16500000,Price 24.42,% Traded 0.27,Post Tnx Hold. 48.47%
1,"03 Mar, 2021",Disposal -  Market Sale,GMR Enterprises Private Limited,Promoter,Qty 4100000,Price 26.09,% Traded 0.07,Post Tnx Hold. 49.4%
2,"03 Mar, 2021",Disposal -  Market Sale,GMR Enterprises Private Limited,Promoter,Qty 20000000,Price 26.15,% Traded 0.33,Post Tnx Hold. 49.07%
3,"03 Mar, 2021",Disposal -  Market Sale,GMR Enterprises Private Limited,Promoter,Qty 20000000,Price 26.5,% Traded 0.33,Post Tnx Hold. 48.74%
4,"03 Apr, 2020",Acquisition -  Market Purchase,GMR Enterprises Private Limited,Promoter,Qty 5300000,Price 16.4,% Traded 0.09,Post Tnx Hold. 51.38%
5,"01 Apr, 2020",Acquisition -  Market Purchase,GMR Enterprises Private Limited,Promoter,Qty 700000,Price 16.19,% Traded 0.01,Post Tnx Hold. 51.14%
6,"07 Apr, 2021", Release Of Pledge,Vistra ITCL (India) Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
7,"05 Apr, 2021",Disposal -  Market,GMR Enterprises Pvt Ltd & PACs,Other,Qty 16500000,Price 0,% Traded 0.27,Post Tnx Hold. 48.47%
8,"30 Mar, 2021",Disposal -  Pledge,Vistra ITCL (India) Ltd,Other,Qty 125388000,Price 0,% Traded 2.07,Post Tnx Hold. 14.56%
9,"02 Mar, 2021",Disposal -  Market,GMR Enterprises Pvt Ltd & PACs,Other,Qty 44100000,Price 0,% Traded 0.73,Post Tnx Hold. 48.74%
10,"20 Jan, 2021", Release of Shares,Vistra ITCL (India) Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"28 Dec, 2020",Disposal -  Inter-se Transfer,Vistra ITCL India Ltd,Promoter,Qty 357470,Price 0,% Traded 5.97,Post Tnx Hold. 0%
