,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"11 Mar, 2020",Disposal -  Market Sale,J.K. SANCHETI OSWAL,KMP,Qty 900,Price 309.47,% Traded 0.00,Post Tnx Hold. 0.04%
1,"11 Mar, 2020",Disposal -  Market Sale,NIDHI OSWAL DAUGHTER OF CFO,Immediate Relative,Qty 210,Price 309.43,% Traded 0.00,Post Tnx Hold. 0%
2,"11 Mar, 2020",Acquisition -  Market Purchase,J.K. SANCHETI OSWAL,KMP,Qty 450,Price 289.01,% Traded 0.00,Post Tnx Hold. 0.04%
3,"27 Dec, 2019",Acquisition -  Market Purchase,M/S. POLYCURE MARTECH LIMITED,Promoter Group,Qty 2000,Price 206.7,% Traded 0.00,Post Tnx Hold. 0.01%
4,"23 Jul, 2018",Acquisition -  Market,Rishi Baid,Promoter & Director,Qty 167000,Price 218.93,% Traded 0.19,Post Tnx Hold. 11.33%
5,"23 Jul, 2018",Disposal -  Market,Himanshu Baid,Promoter & Director,Qty 167000,Price 218.93,% Traded 0.19,Post Tnx Hold. 8.96%
6,"23 Jul, 2018",Acquisition -  -,Rishi Baid,Other,Qty 167000,Price 0,% Traded 0.19,Post Tnx Hold. 0%
7,"23 Jul, 2018",Acquisition -  -,Rishi Baid,Other,Qty 167000,Price 0,% Traded 0.19,Post Tnx Hold. 0%
8,"20 Jul, 2018",Acquisition -  ,Rishi Baid,Promoter,Qty 167000,Price 0,% Traded 0.19,Post Tnx Hold. 0%
9,"13 Apr, 2017",Disposal -  Transfer,BS Trade Invest Pvt Ltd,Other,Qty 4159830,Price 0,% Traded 9.43,Post Tnx Hold. 0%
10,"13 Apr, 2017",Acquisition -  Bonus,Zetta Matrix Consulting LLP,Other,Qty 4159830,Price 0,% Traded 9.43,Post Tnx Hold. 9.43%
11,"11 Apr, 2017",Disposal -  Transfer,Allegeny Finlease Pvt Ltd,Other,Qty 6181593,Price 0,% Traded 14.01,Post Tnx Hold. 0%
