,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"01 Jun, 2021",Disposal -  Market Sale,Bhaskara Rao Komarneni,Designated Person,Qty 1000,Price 1145.24,% Traded 0.00,Post Tnx Hold. 0%
1,"01 Jun, 2021",Disposal -  Market Sale,Bhaskara Rao Komarneni,Designated Person,Qty 1000,Price 1168.66,% Traded 0.00,Post Tnx Hold. 0%
2,"01 Jun, 2021",Acquisition -  ESOP,Ashok Behl,Designated Person,Qty 1600,Price 870,% Traded 0.00,Post Tnx Hold. 0%
3,"27 May, 2021",Disposal -  Market Sale,Virender Kumar Puri,Designated Person,Qty 2000,Price 1176.28,% Traded 0.00,Post Tnx Hold. 0%
4,"27 May, 2021",Acquisition -  ESOP,Sanjeev Mahajan,Designated Person,Qty 1650,Price 870,% Traded 0.00,Post Tnx Hold. 0%
5,"12 Apr, 2021",Acquisition -  ESOP,Komarneni Bhaskararao,Designated Person,Qty 1688,Price 870,% Traded 0.00,Post Tnx Hold. 0.01%
6,"24 Jul, 2020",Disposal -  Market,Rakesh Jhunjhunwala & PACs,Other,Qty 200000,Price 0,% Traded 0.14,Post Tnx Hold. 6.82%
7,"17 Jul, 2020",Acquisition -  Pref. Allotment,Kubota Corporation,Other,Qty 12257688,Price 0,% Traded 9.09,Post Tnx Hold. 9.09%
8,"23 Sep, 2019",Disposal -  Market,BlackRock Inc.,,Qty 441136,Price 0,% Traded 0.35,Post Tnx Hold. 2.84%
9,"01 Aug, 2019",Acquisition -  Market,"BlackRock,Inc.",,Qty 38121,Price 0,% Traded 0.03,Post Tnx Hold. 5.02%
10,"01 Dec, 2017",Disposal -  Market,Sutanu Behuria Trustee of Escorts Benefit & Welfare Trust,Promoter,Qty 3600000,Price 0,% Traded 2.94,Post Tnx Hold. 40.04%
11,"10 Aug, 2015",Acquisition -  Market,Rakesh Jhunjhunwala,Other,Qty 625000,Price 0,% Traded 0.50,Post Tnx Hold. 9.78%
