,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"22 Mar, 2021",Disposal -  Market Sale,Ajay N,Designated Person,Qty 50,Price 3620,% Traded 0.00,Post Tnx Hold. 0%
1,"22 Mar, 2021",Disposal -  Market Sale,Ajay N,Designated Person,Qty 109,Price 3599.36,% Traded 0.00,Post Tnx Hold. 0%
2,"22 Mar, 2021",Disposal -  Market Sale,Ajay N,Designated Person,Qty 57,Price 3552.63,% Traded 0.00,Post Tnx Hold. 0%
3,"22 Mar, 2021",Disposal -  Market Sale,Ajay N,Designated Person,Qty 150,Price 3350,% Traded 0.00,Post Tnx Hold. 0%
4,"16 Mar, 2021",Disposal -  Market Sale,Karthikeyan A,Designated Person,Qty 500,Price 3590,% Traded 0.00,Post Tnx Hold. 0.01%
5,"25 Feb, 2021",Disposal -  Market Sale,Padmini Vinay,Employees Immediate Relative,Qty 400,Price 3281,% Traded 0.00,Post Tnx Hold. 0%
6,"20 Nov, 2020",Disposal -  Market,NED Consultants LLP,Promoter,Qty 40000,Price 0,% Traded 0.23,Post Tnx Hold. 8.27%
7,"07 Jun, 2019",Disposal -  Market,NED Consultants LLP,Promoter,Qty 85484,Price 0,% Traded 0.50,Post Tnx Hold. 8.5%
8,"30 Aug, 2018",Acquisition -  Market,Dhana Management Consultancy LLP,Promoter,Qty 10000,Price 0,% Traded 0.05,Post Tnx Hold. 5.23%
9,"30 May, 2018", Market,Indus Capital Partners LLC,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
10,"20 Apr, 2018",Disposal -  Market,Gaja Advisors Pvt Ltd,Other,Qty 37341,Price 0,% Traded 0.22,Post Tnx Hold. 0.2%
11,"20 Apr, 2018",Disposal -  Market,Gaja Capital India Fund I,Other,Qty 134281,Price 0,% Traded 0.79,Post Tnx Hold. 0.74%
