,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"26 Feb, 2021",Disposal -  Market Sale,Amrita Nathani,Connected Person,Qty 12700,Price 685.04,% Traded 0.01,Post Tnx Hold. 0.14%
1,"25 Feb, 2021", Pledge Released,MULANI RADHA PARESHKUMAR,Designated Person,Qty 17174,Price 738.4,% Traded 0.01,Post Tnx Hold. 0.01%
2,"19 Feb, 2021", Pledge Released,RAJEEV KUMAR SHAHI,Designated Person,Qty 4095,Price 722.82,% Traded 0.00,Post Tnx Hold. 0.01%
3,"19 Feb, 2021",Disposal -  Market Sale,RAJEEV KUMAR SHAHI,Designated Person,Qty 4095,Price 722.82,% Traded 0.00,Post Tnx Hold. 0.01%
4,"19 Feb, 2021", Pledge Released,RAJEEV KUMAR SHAHI,Designated Person,Qty 4000,Price 706.01,% Traded 0.00,Post Tnx Hold. 0.01%
5,"19 Feb, 2021",Disposal -  Market Sale,RAJEEV KUMAR SHAHI,Designated Person,Qty 4000,Price 706.01,% Traded 0.00,Post Tnx Hold. 0.01%
6,"01 Jul, 2020",Acquisition -  Market,Ajit Abhraham Isaac,Promoter,Qty 90000,Price 0,% Traded 0.06,Post Tnx Hold. 12.59%
7,"30 Jun, 2020",Acquisition -  Market,Ajit Abraham Isaac,Promoter,Qty 300000,Price 0,% Traded 0.20,Post Tnx Hold. 12.53%
8,"29 Jun, 2020",Acquisition -  Market,Ajit Abraham Isaac,Promoter,Qty 110750,Price 0,% Traded 0.08,Post Tnx Hold. 12.33%
9,"24 Jun, 2020",Acquisition -  Market,Ajit Abraham Isaac,Promoter,Qty 69560,Price 0,% Traded 0.05,Post Tnx Hold. 12.25%
10,"23 Jun, 2020",Acquisition -  Market,Ajit Abraham Isaac,Promoter,Qty 15000,Price 0,% Traded 0.01,Post Tnx Hold. 12.2%
11,"10 Jun, 2020",Acquisition -  Market,Ajit Abraham Isaac,Promoter,Qty 17678,Price 0,% Traded 0.01,Post Tnx Hold. 12.19%
