,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"20 May, 2021",Acquisition -  Market Purchase,RAJESH MEHTA,Director,Qty 3000,Price 519.96,% Traded 0.00,Post Tnx Hold. 29.97%
1,"22 Mar, 2021",Acquisition -  Market Purchase,RAJESH MEHTA,Promoter,Qty 2000,Price 475.98,% Traded 0.00,Post Tnx Hold. 29.96%
2,"12 Jan, 2021",Acquisition -  Market Purchase,RAJESH MEHTA,Promoter,Qty 5000,Price 485.5,% Traded 0.00,Post Tnx Hold. 29.96%
3,"01 Apr, 2020",Acquisition -  Market,Rajesh Mehta,Promoter,Qty 14500,Price 537.19,% Traded 0.00,Post Tnx Hold. 29.97%
4,"31 Mar, 2020",Acquisition -  Market,RAJESH MEHTA,Promoter,Qty 3000,Price 230.17,% Traded 0.00,Post Tnx Hold. 29.96%
5,"17 May, 2018",Acquisition -  Market Purchase,RAJESH MEHTA,Promoter,Qty 8260,Price 631.2,% Traded 0.00,Post Tnx Hold. 29.94%
6,"20 May, 2021",Acquisition -  Market,Rajesh Mehta,Promoter,Qty 3000,Price 0,% Traded 0.00,Post Tnx Hold. 29.97%
7,"19 May, 2021",Acquisition -  Market,Life Insurance Corporation of India,Other,Qty 5977937,Price 0,% Traded 2.02,Post Tnx Hold. 9.07%
8,"12 Jan, 2021",Acquisition -  Market,Rajesh Mehta,Promoter,Qty 5000,Price 0,% Traded 0.00,Post Tnx Hold. 29.96%
9,"01 Apr, 2020",Acquisition -  Market,Rajesh Mehta,Promoter,Qty 3000,Price 0,% Traded 0.00,Post Tnx Hold. 29.96%
10,"01 Apr, 2020",Acquisition -  Market,Rajesh Mehta,Promoter,Qty 14500,Price 0,% Traded 0.01,Post Tnx Hold. 29.97%
11,"30 Mar, 2020",Acquisition -  Market,Rajesh Mehta,Promoter,Qty 12000,Price 0,% Traded 0.01,Post Tnx Hold. 29.96%
