,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"13 Mar, 2021", Creation Of Pledge,Samvegbhai Arvindbhai Lalbhai,Promoter,Qty 50000,Price 6784.55,% Traded 0.17,Post Tnx Hold. 0.68%
1,"03 Mar, 2021", Revocation Of Pledge,Samvegbhai Arvindbhai Lalbhai,Promoter,Qty 50000,Price 6583.55,% Traded 0.17,Post Tnx Hold. 0.68%
2,"17 Dec, 2020",Acquisition -  Market Purchase,Aagam Holdings Pvt Ltd,Promoter,Qty 600,Price 6035.75,% Traded 0.00,Post Tnx Hold. 22.43%
3,"17 Dec, 2020",Acquisition -  Market Purchase,Aagam Agencise Pvt Ltd,Promoter,Qty 853,Price 5978.39,% Traded 0.00,Post Tnx Hold. 4.03%
4,"14 Dec, 2020",Acquisition -  Market Purchase,Aagam Holdings Pvt Ltd,Promoter,Qty 100,Price 6066.08,% Traded 0.00,Post Tnx Hold. 22.43%
5,"11 Dec, 2020",Acquisition -  Market Purchase,Aagam Holdings Pvt Ltd,Promoter,Qty 500,Price 6110,% Traded 0.00,Post Tnx Hold. 22.43%
6,"27 Apr, 2020",Acquisition -  Market,DSP Global Services (Mauritius) Limited (erstwhile known as DSP Investment Managers (Mauritius) Limited) & Others,Other,Qty 932,Price 0,% Traded 0.00,Post Tnx Hold. 5%
7,"29 Nov, 2018",Disposal -  Market,SBI Funds Management Pvt Ltd,Other,Qty 90000,Price 0,% Traded 0.30,Post Tnx Hold. 2.9%
8,"10 May, 2018",Acquisition -  Market,HDFC Trustee Company Ltd,Other,Qty 200000,Price 0,% Traded 0.67,Post Tnx Hold. 5.54%
9,"21 Mar, 2018",Disposal -  Sch.of Arrangement,Aeon Investments Pvt Ltd,Promoter,Qty 2060817,Price 0,% Traded 6.95,Post Tnx Hold. 0%
10,"21 Mar, 2018",Disposal -  Sch.of Arrangement,Anshuman Holdings Pvt Ltd,Promoter,Qty 11825,Price 0,% Traded 0.04,Post Tnx Hold. 0%
11,"21 Mar, 2018",Acquisition -  Sch.of Arrangement,Arvind Farms Pvt Ltd,Promoter,Qty 2772642,Price 0,% Traded 9.35,Post Tnx Hold. 9.35%
