,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"30 Oct, 2020",Disposal -  Market Sale,Rajashree Laad,Designated Person,Qty 10000,Price 470.68,% Traded 0.00,Post Tnx Hold. 0%
1,"30 Oct, 2020",Disposal -  Market Sale,Aparna Jairam,Designated Person,Qty 27400,Price 470.68,% Traded 0.01,Post Tnx Hold. 0%
2,"06 Oct, 2020",Disposal -  Market Sale,Jeetendra Gupta,Designated Person,Qty 73200,Price 475,% Traded 0.02,Post Tnx Hold. 0%
3,"01 Oct, 2020",Acquisition -  Market Purchase,HT Global Holdings B.V.,Promoter,Qty 87286523,Price 475,% Traded 29.20,Post Tnx Hold. 29.08%
4,"01 Oct, 2020",Disposal -  Market Sale,ALAMELU V,Designated Person,Qty 5270,Price 463.49,% Traded 0.00,Post Tnx Hold. 0%
5,"01 Oct, 2020",Disposal -  Market Sale,P K V SASTRY,Designated Person,Qty 12400,Price 466.6,% Traded 0.00,Post Tnx Hold. 0%
6,"29 Sep, 2020",Acquisition -  Encumbrance Shares,"Deutsche Bank AG, Singapore Branch",Other,Qty 872865203,Price 0,% Traded 29.08,Post Tnx Hold. 91.16%
7,"29 Sep, 2020",Acquisition -  Delisting Offer,HT Global Holdings BV & HT Global IT Solutions Holdings Ltd,Promoter,Qty 87286523,Price 0,% Traded 29.08,Post Tnx Hold. 91.16%
8,"29 Sep, 2020",Acquisition -  ,HT Global Holdings BV,,Qty 87286523,Price 0,% Traded 29.08,Post Tnx Hold. 0%
9,"28 Sep, 2020",Disposal -  Market,HDFC Mutual Fund,Other,Qty 15079742,Price 0,% Traded 5.02,Post Tnx Hold. 0%
10,"10 Sep, 2020", Release Of Encumbrances,DB Trustee (Hong Kong) Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"10 Sep, 2020", Encumbrance Shares,"Deutsche Bank AG, Singapore Branch",Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
