,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"27 May, 2021",Disposal -  Market Sale,Mr. Abhijit Gulanikar,Designated Person,Qty 15717,Price 977.4,% Traded 0.00,Post Tnx Hold. 0%
1,"27 May, 2021",Disposal -  Market Sale,Mr. Ravi Krishnamurthy,Designated Person,Qty 11700,Price 968.17,% Traded 0.00,Post Tnx Hold. 0%
2,"21 May, 2021",Acquisition -  ESOP,Mr. Abhijit Gulanikar,Designated Person,Qty 15762,Price 562.45,% Traded 0.00,Post Tnx Hold. 0%
3,"21 May, 2021",Disposal -  Market Sale,Mr. Mohammed Rafik Botawala,Designated Person,Qty 1056,Price 973,% Traded 0.00,Post Tnx Hold. 0%
4,"21 May, 2021",Acquisition -  ESOP,Mr. Ravi Krishnamurthy,Designated Person,Qty 11700,Price 562.45,% Traded 0.00,Post Tnx Hold. 0%
5,"12 May, 2021",Disposal -  Market Sale,Mr. Abhijit Gulanikar,Designated Person,Qty 1100,Price 1009.55,% Traded 0.00,Post Tnx Hold. 0%
6,"11 May, 2021",Disposal -  Market,CA Emarald Investments,Other,Qty 41000000,Price 0,% Traded 4.10,Post Tnx Hold. 1.9%
7,"12 Mar, 2021",Disposal -  Market,BNP Paribas Credif,Promoter,Qty 50003480,Price 0,% Traded 4.99,Post Tnx Hold. 0.2%
8,"16 Jun, 2020",Disposal -  Offer For Sale,State Bank of India,Promoter,Qty 21000000,Price 0,% Traded 2.10,Post Tnx Hold. 55.5%
9,"20 Nov, 2019",Disposal -  Market,CA Emerald Investments,Other,Qty 30000000,Price 0,% Traded 3.00,Post Tnx Hold. 6%
10,"16 Sep, 2019",Disposal -  Offer For Sale,State Bank of India,Promoter,Qty 45000000,Price 0,% Traded 4.50,Post Tnx Hold. 57.6%
11,"26 Jun, 2019",Disposal -  Market,BNP Paribas Cardif,Promoter,Qty 25000000,Price 0,% Traded 2.50,Post Tnx Hold. 5.2%
