,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"04 Jun, 2021",Disposal -  ESOP,KPIT Technologies Employees Welfare Trust,Other,Qty 18000,Price 44.96,% Traded 0.01,Post Tnx Hold. 1.83%
1,"02 Jun, 2021",Disposal -  Market Sale,KPIT Technologies Employees Welfare Trust,Other,Qty 7000,Price 234.64,% Traded 0.00,Post Tnx Hold. 1.83%
2,"02 Jun, 2021",Disposal -  Market Sale,Vishal Kamat,Designated Person,Qty 7000,Price 234.64,% Traded 0.00,Post Tnx Hold. 0%
3,"31 May, 2021",Disposal -  ESOP,KPIT Technologies Employees Welfare Trust,Other,Qty 1400,Price 44.96,% Traded 0.00,Post Tnx Hold. 1.84%
4,"21 May, 2021",Disposal -  Market Sale,KPIT Technologies Employees Welfare Trust,Other,Qty 2800,Price 237.79,% Traded 0.00,Post Tnx Hold. 1.84%
5,"20 May, 2021",Disposal -  Market Sale,KPIT Technologies Employees Welfare Trust,Other,Qty 10600,Price 238.83,% Traded 0.00,Post Tnx Hold. 1.84%
6,"17 Mar, 2021", Release of Shares,Vistra ITCL (India) Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
7,"15 Mar, 2021", Pledge Released,Vistra ITCL (India) Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
8,"10 Mar, 2021",Disposal -  Market,Kishor Patil & PACs,Promoter,Qty 6050000,Price 0,% Traded 2.21,Post Tnx Hold. 4.86%
9,"30 Sep, 2020",Acquisition -  Pledge,Vistra ITCL (India) Ltd,Other,Qty 19206525,Price 0,% Traded 7.00,Post Tnx Hold. 7.6%
10,"07 Feb, 2020",Acquisition -  Off Market / Inter se transfer,Kishor Patil,Promoter,Qty 1727106,Price 0,% Traded 0.63,Post Tnx Hold. 7.07%
11,"07 Feb, 2020",Disposal -  Off Market,National Engineering Industries Ltd & PACs,Promoter,Qty 8224314,Price 0,% Traded 3.00,Post Tnx Hold. 0%
