,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"20 Nov, 2020", Pledge Released,Flex International Private Limited,Promoter Group,Qty 175000,Price 359,% Traded 0.24,Post Tnx Hold. 12.74%
1,"19 Nov, 2020", Pledge Released,Flex International Private Limited,Promoter Group,Qty 175000,Price 355.45,% Traded 0.24,Post Tnx Hold. 12.74%
2,"31 Oct, 2020", Pledge Released,ANSHIKA CONSULTANTS PRIVATE LIMITED,Promoter Group,Qty 265000,Price 333.95,% Traded 0.37,Post Tnx Hold. 5.23%
3,"07 Oct, 2020", Pledge Released,ANSHIKA CONSULTANTS PRIVATE LIMITED,Promoter Group,Qty 350000,Price 321.1,% Traded 0.48,Post Tnx Hold. 5.23%
4,"15 Sep, 2020", Pledge Released,Flex International Private Limited,Promoter Group,Qty 135000,Price 342.05,% Traded 0.19,Post Tnx Hold. 12.74%
5,"15 Sep, 2020", Pledge Released,Flex International Private Limited,Promoter Group,Qty 135000,Price 342.05,% Traded 0.19,Post Tnx Hold. 12.74%
6,"12 Mar, 2021",Acquisition -  Market,Ricky Kirpalani & PACs,Other,Qty 1446421,Price 0,% Traded 2.00,Post Tnx Hold. 21.23%
7,"03 Dec, 2020",Acquisition -  Market,Ricky Kirpalani & PACs,Other,Qty 1459643,Price 0,% Traded 2.02,Post Tnx Hold. 19.22%
8,"26 Aug, 2020",Acquisition -  Market,Ricky Kirpalani & PACs,Other,Qty 1484955,Price 0,% Traded 2.05,Post Tnx Hold. 17.2%
9,"22 Jul, 2020",Acquisition -  Market,Ricky Kirpalani & PACs,Other,Qty 1477135,Price 0,% Traded 2.04,Post Tnx Hold. 15.15%
10,"01 Oct, 2019",Acquisition -  Market,Ricky Kirpalani & PACs,Other,Qty 1455629,Price 0,% Traded 2.01,Post Tnx Hold. 13.1%
11,"07 May, 2019",Acquisition -  Market,Ricky Kirpalani & PACs,Other,Qty 1471143,Price 0,% Traded 2.03,Post Tnx Hold. 11.08%
