,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"04 Jun, 2021",Disposal -  Market Sale,Bhupendra Gupta,Designated Person,Qty 8000,Price 145,% Traded 0.00,Post Tnx Hold. 0%
1,"04 Jun, 2021",Disposal -  Market Sale,Deepak Kolambkar,Designated Person,Qty 15000,Price 146.73,% Traded 0.00,Post Tnx Hold. 0.01%
2,"31 May, 2021",Acquisition -  ESOP,Soma Pandey,Designated Person,Qty 38875,Price 51.76,% Traded 0.01,Post Tnx Hold. 0.06%
3,"26 May, 2021",Acquisition -  ESOP,Arun Tyagi,Designated Person,Qty 56250,Price 28.9,% Traded 0.01,Post Tnx Hold. 0.01%
4,"07 Apr, 2021",Disposal -  Market Sale,Bhupendra Gupta,Designated Person,Qty 11500,Price 114.3,% Traded 0.00,Post Tnx Hold. 0%
5,"31 Mar, 2021",Disposal -  Market Sale,Siddharth Parashar,Designated Person,Qty 10000,Price 110.8,% Traded 0.00,Post Tnx Hold. 0%
6,"09 Mar, 2020",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 14056976,Price 0,% Traded 2.00,Post Tnx Hold. 7.03%
7,"31 May, 2019",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 500000,Price 0,% Traded 0.07,Post Tnx Hold. 5.02%
8,"15 Oct, 2018",Disposal -  Sch.of Arrangement,CESC Ltd,Promoter,Qty 373976673,Price 0,% Traded 54.15,Post Tnx Hold. 0%
9,"15 Oct, 2018",Acquisition -  Sch.of Arrangement,RP-SG Business Process Services Ltd,Promoter,Qty 373976673,Price 0,% Traded 54.15,Post Tnx Hold. 54.15%
