,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"02 Jun, 2021",Disposal -  ESOP,Dr. Lal PathLabs Employee Welfare trust,Other,Qty 634,Price 10,% Traded 0.00,Post Tnx Hold. 0.85%
1,"28 May, 2021",Disposal -  ESOP,Dr. Lal PathLabs Employee Welfare Trust,Other,Qty 451,Price 10,% Traded 0.00,Post Tnx Hold. 0.85%
2,"20 May, 2021",Acquisition -  ESOP,Sanjay Kulshreshtha,Designated Person,Qty 388,Price 10,% Traded 0.00,Post Tnx Hold. 0%
3,"20 May, 2021",Acquisition -  ESOP,Manoj Kumar Garg,Designated Person,Qty 2000,Price 10,% Traded 0.00,Post Tnx Hold. 0.02%
4,"20 May, 2021",Disposal -  ESOP,Dr. Lal PathLabs Employee Welfare trust,Other,Qty 2923,Price 10,% Traded 0.00,Post Tnx Hold. 0.86%
5,"20 Apr, 2021",Disposal -  ESOP,Dr. Lal PathLabs Employee Welfare Trust,Trust,Qty 4414,Price 10,% Traded 0.01,Post Tnx Hold. 0.86%
6,"23 Dec, 2020",Disposal -  Market,"WestBridge Crossover Fund, LLC & PACs",Other,Qty 46912,Price 0,% Traded 0.05,Post Tnx Hold. 4.37%
7,"16 Jul, 2020",Acquisition -  Market,"Wasatch Advisors, Inc",Other,Qty 45487,Price 0,% Traded 0.05,Post Tnx Hold. 5.04%
8,"16 Jul, 2020",Acquisition -  Market,"Wasatch Advisors, Inc.",Other,Qty 45487,Price 0,% Traded 0.05,Post Tnx Hold. 5.04%
9,"21 Nov, 2019",Acquisition -  Inter-se Transfer,(Hony) Brig. Dr. Arvind Lal & PACs,Promoter,Qty 1681774,Price 0,% Traded 2.02,Post Tnx Hold. 56.91%
10,"21 Nov, 2019",Acquisition -  Inter-se Transfer,Dr  Vandana Lal & PACs,Promoter,Qty 1681774,Price 0,% Traded 2.02,Post Tnx Hold. 56.91%
11,"21 Nov, 2019",Disposal -  Inter-se Transfer,Eskay House HUF & PACs,Promoter,Qty 1681774,Price 0,% Traded 2.02,Post Tnx Hold. 56.91%
