,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"27 May, 2021",Acquisition -  Market Purchase,SAMIR MANKAR,Employee,Qty 2296,Price 899.98,% Traded 0.00,Post Tnx Hold. 0%
1,"27 May, 2021",Disposal -  Market Sale,SAMIR MANKAR,Employee,Qty 2296,Price 900.39,% Traded 0.00,Post Tnx Hold. 0%
2,"12 Apr, 2021", null,GVD PRASAD RAO,Employee,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
3,"26 Mar, 2021",Disposal -  Market Sale,ARUN MANAGOLI,Employees Immediate Relative,Qty 750,Price 2015,% Traded 0.00,Post Tnx Hold. 0%
4,"04 Mar, 2021",Acquisition -  Market Purchase,K M Balaji,Employee,Qty 700,Price 863.32,% Traded 0.00,Post Tnx Hold. 0%
5,"04 Mar, 2021",Disposal -  Market Sale,K M Balaji,Employee,Qty 700,Price 862.84,% Traded 0.00,Post Tnx Hold. 0%
6,"16 Sep, 2020",Disposal -  Market,Abhirath Kirshna Kumar,Promoter,Qty 328998,Price 0,% Traded 0.20,Post Tnx Hold. 0.02%
7,"16 Sep, 2020",Disposal -  Market,Akila Krishnakumar,Promoter,Qty 736502,Price 0,% Traded 0.45,Post Tnx Hold. 0.19%
8,"16 Sep, 2020",Acquisition -  Market,Krishnakumar N,Promoter,Qty 15000,Price 0,% Traded 0.01,Post Tnx Hold. 1.96%
9,"16 Sep, 2020",Disposal -  Market,Krishnakumar N,Promoter,Qty 2847211,Price 0,% Traded 1.73,Post Tnx Hold. 0%
10,"16 Sep, 2020",Disposal -  Market,Siddarth Krishnakumar,Promoter,Qty 302476,Price 0,% Traded 0.18,Post Tnx Hold. 0.13%
