,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"17 Mar, 2021", Pledge Released,Aarti Pandit Family Private Limited (Formerly Known as Aryanish Finance and Investments Private Limited) (in capacity of Trustee of Aarti J Mody Trust),Promoter,Qty 1350000,Price 186.45,% Traded 0.51,Post Tnx Hold. 11.02%
1,"23 Dec, 2020", Pledge Released,Aarti Pandit Family Private Limited (Formerly Known as Aryanish Finance and Investments Private Limited) (in capacity of Trustee of Aarti J Mody Trust),Promoter,Qty 2000000,Price 154.7,% Traded 0.75,Post Tnx Hold. 11.02%
2,"23 Dec, 2019",Disposal -  Gift,Highland Resorts LLP,Promoter Group,Qty 10000,Price 0,% Traded 0.00,Post Tnx Hold. 0.07%
3,"21 May, 2019", Creation Of Pledge,Aryanish Finance and Investments Private Limited Trustee of Aarti J  Mody Trust,Promoter,Qty 1050000,Price 165.55,% Traded 0.39,Post Tnx Hold. 10.85%
4,"21 May, 2019", Pledge Released,Aryanish Finance and Investments Private Limited Trustee of Aarti J  Mody Trust,Promoter,Qty 50000,Price 165.55,% Traded 0.02,Post Tnx Hold. 10.85%
5,"14 Jun, 2018", Creation Of Pledge,Aryanish Finance and Investments Private Limited Trustee of Aarti J  Mody Trust,Promoter,Qty 1000000,Price 244.55,% Traded 0.37,Post Tnx Hold. 10.98%
6,"28 Mar, 2020",Acquisition -  Market,"SMALLCAP World Fund,Inc.",,Qty 6659674,Price 0,% Traded 2.46,Post Tnx Hold. 3.54%
7,"28 Mar, 2020",Acquisition -  Market,"SMALLCAP World Fund, Inc.",Other,Qty 6659674,Price 0,% Traded 2.46,Post Tnx Hold. 3.54%
8,"17 Dec, 2019",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 380000,Price 0,% Traded 0.14,Post Tnx Hold. 5.06%
9,"01 Aug, 2019",Disposal -  Market,"SMALLCAP World Fund,Inc.",,Qty 5169064,Price 0,% Traded 1.90,Post Tnx Hold. 5.99%
10,"27 Jul, 2019",Disposal -  Market,"SMALLCAP World Fund,Inc",,Qty 5169064,Price 0,% Traded 1.90,Post Tnx Hold. 5.99%
11,"16 May, 2018",Disposal -  Market,HDFC Trustee Company Ltd,Other,Qty 5555727,Price 0,% Traded 2.08,Post Tnx Hold. 4.55%
