,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"23 Feb, 2021",Disposal -  Market Sale,Ashish Bhatia,Designated Person,Qty 34415,Price 159,% Traded 0.00,Post Tnx Hold. 0%
1,"20 Feb, 2021",Disposal -  ESOP,Ashish Bhatia,Designated Person,Qty 310354,Price 161.75,% Traded 0.04,Post Tnx Hold. 0%
2,"20 Feb, 2021",Disposal -  ESOP,Ashish Bhatia,Designated Person,Qty 5231,Price 159,% Traded 0.00,Post Tnx Hold. 0%
3,"24 Jan, 2019",Acquisition -  ESOP,Harinder Singh Chehal,Employee,Qty 100000,Price 91,% Traded 0.02,Post Tnx Hold. 0.01%
4,"13 Dec, 2018",Acquisition -  ESOP,Ashish Bhatia,Employee,Qty 300000,Price 97.67,% Traded 0.06,Post Tnx Hold. 0.05%
5,"10 Dec, 2018",Acquisition -  ESOP,Anurag Kalra,Employee,Qty 55000,Price 91,% Traded 0.01,Post Tnx Hold. 0%
6,"10 Feb, 2021",Disposal -  Market,East Bridge Capital Master Fund I Ltd & Others,Other,Qty 332952,Price 0,% Traded 0.04,Post Tnx Hold. 4.66%
7,"27 Nov, 2020",Acquisition -  Market,Aberdeen Standard Investments (Asia) Ltd,Other,Qty 473244,Price 0,% Traded 0.06,Post Tnx Hold. 5.02%
8,"02 Sep, 2020",Acquisition -  Market,"York Asian Strategic Metric Master, L.P. acting in concert with York Multi-Strategy Master Fund, L.P., York",Other,Qty 493670,Price 0,% Traded 0.00,Post Tnx Hold. 0%
9,"06 Nov, 2019",Disposal -  Market,BlackRock. Inc,,Qty 1483168,Price 0,% Traded 0.19,Post Tnx Hold. 4.91%
10,"14 Oct, 2019",Disposal -  Market,Yes Bank Ltd,Other,Qty 51099265,Price 0,% Traded 6.76,Post Tnx Hold. 0%
11,"12 Aug, 2019", Market,Jupiter Asset Management Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
