,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"27 Feb, 2021", Creation Of Pledge,Vikramjit Singh,Designated Person,Qty 30000,Price 40.15,% Traded 0.00,Post Tnx Hold. 0.05%
1,"19 Nov, 2020", Revocation Of Pledge,Vikramjit Singh,Designated Person,Qty 16500,Price 31.8,% Traded 0.00,Post Tnx Hold. 0.05%
2,"12 Sep, 2020", Creation Of Pledge,Vikramjit Singh,Designated Person,Qty 58177,Price 30.75,% Traded 0.01,Post Tnx Hold. 0.05%
3,"06 Jun, 2020",Acquisition -  Market Purchase,Davander Tomar,Designated Person,Qty 300000,Price 18.94,% Traded 0.04,Post Tnx Hold. 0.05%
4,"01 Apr, 2020", Creation Of Pledge,Vikramjit Singh,Designated Person,Qty 100000,Price 21.95,% Traded 0.01,Post Tnx Hold. 0.05%
5,"16 Mar, 2020",Disposal -  Market Sale,Rajpal Singh,Employee,Qty 13034,Price 45.72,% Traded 0.00,Post Tnx Hold. 0.03%
6,"22 Dec, 2020",Disposal -  Market,Patanjali Govind Keswani,Promoter,Qty 41000000,Price 0,% Traded 5.17,Post Tnx Hold. 25.88%
7,"11 Jun, 2020",Acquisition -  Market,WF Asian Reconnaissance Fund Ltd & WF Asian SMLR Companies FD Ltd,Other,Qty 8944052,Price 0,% Traded 0.00,Post Tnx Hold. 0%
8,"26 Sep, 2019",Disposal -  Market,Maplewood Investment Ltd,Other,Qty 45183898,Price 0,% Traded 5.70,Post Tnx Hold. 0%
9,"30 Aug, 2019",Disposal -  Market,Maplewood Investment Ltd,Other,Qty 53224167,Price 0,% Traded 6.72,Post Tnx Hold. 5.7%
10,"18 Apr, 2018",Acquisition -  Shares Pledged For Loan Given,Kotak Mahindra Prime Ltd,Other,Qty 53427784,Price 0,% Traded 6.79,Post Tnx Hold. 6.79%
11,"09 Apr, 2018",Acquisition -  Allotment,SBI Mutual Fund,,Qty 56817761,Price 0,% Traded 7.22,Post Tnx Hold. 7.22%
