,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"04 Jun, 2021",Disposal -  Market Sale,Arun Garg,Designated Person,Qty 2000,Price 705,% Traded 0.00,Post Tnx Hold. 0%
1,"04 Jun, 2021",Disposal -  Market Sale,Rajesh Kumar,Designated Person,Qty 3212,Price 839.45,% Traded 0.00,Post Tnx Hold. 0%
2,"04 Jun, 2021",Disposal -  Market Sale,Arun Garg (Revised),Designated Person,Qty 2000,Price 614.7,% Traded 0.00,Post Tnx Hold. 0%
3,"04 Jun, 2021",Disposal -  Market Sale,Rajesh Kumar (Revised),Designated Person,Qty 3212,Price 839.45,% Traded 0.00,Post Tnx Hold. 0%
4,"27 May, 2021",Disposal -  Market Sale,Anshul Bhargava,Designated Person,Qty 2000,Price 424.04,% Traded 0.00,Post Tnx Hold. 0.02%
5,"27 May, 2021",Disposal -  Market Sale,Anshul Bhargava,Designated Person,Qty 1000,Price 430,% Traded 0.00,Post Tnx Hold. 0.02%
6,"24 Nov, 2020",Acquisition -  Market,Investment Opportunities V Pte. Ltd.,Other,Qty 1020000,Price 0,% Traded 0.60,Post Tnx Hold. 9.89%
7,"23 Sep, 2020",Acquisition -  Market,Investment Opportunities V Pte Ltd,Other,Qty 500000,Price 0,% Traded 0.30,Post Tnx Hold. 7.69%
8,"12 Jun, 2020",Acquisition -  Market,Investment Opportunities V Pte Ltd,Other,Qty 1125000,Price 0,% Traded 0.67,Post Tnx Hold. 5.58%
9,"02 Apr, 2020", Release Of Pledge,"Deutsche Bank AG,Hong Kong Branch acting as a Security Agent",Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
10,"31 Mar, 2020", Release Of Pledge,Catalyst Trusteeship Ltd (formerly GDA Trusteeship Ltd),Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"10 Oct, 2019", Pledge,Catalyst Trusteeship Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
