,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"01 Apr, 2021",Disposal -  Market Sale,Amiteshwar Choudhary,Employee,Qty 15199,Price 169.63,% Traded 0.00,Post Tnx Hold. 0.15%
1,"31 Mar, 2021",Disposal -  Market Sale,Amiteshwar Choudhary,Employee,Qty 51000,Price 240.33,% Traded 0.01,Post Tnx Hold. 0.15%
2,"31 Mar, 2021",Disposal -  Market Sale,Pranav Shah,Employee,Qty 10000,Price 232.59,% Traded 0.00,Post Tnx Hold. 0.03%
3,"31 Mar, 2021", Creation Of Pledge,Prasenjeet Mukherjee,Employee,Qty 80000,Price 185.91,% Traded 0.01,Post Tnx Hold. 0.12%
4,"26 Mar, 2021",Acquisition -  Market Purchase,Orthia Properties Private Ltd.,Promoter,Qty 800000,Price 210.07,% Traded 0.14,Post Tnx Hold. 6.95%
5,"23 Mar, 2021", Creation Of Pledge,Prasenjeet Mukherjee,Employee,Qty 40000,Price 267.3,% Traded 0.01,Post Tnx Hold. 0.12%
6,"17 Mar, 2021",Disposal -  Market,Jasmine Capital Investments Pte Ltd,Other,Qty 1375000,Price 0,% Traded 0.24,Post Tnx Hold. 23.2%
7,"16 Jun, 2020", Allotment Of Shares On Conversion Of Compulsorily Covertible Debentures (ccds),Inuus Developers Pvt Ltd & PACs,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 2.91%
8,"16 Jun, 2020", Allotment Of Shares On Conversion Of Compulsorily Covertible Debentures (ccds),Inuus Properties Pvt Ltd & PACs,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 2.95%
9,"16 Jun, 2020", Allotment Of Shares On Conversion Of Compulsorily Covertible Debentures (ccds),Orthia Constructions Pvt Ltd & PACs,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 6.43%
10,"16 Jun, 2020", Allotment Of Shares On Conversion Of Compulsorily Covertible Debentures (ccds),Orthia Properties Pvt Ltd & PACs,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 7.22%
11,"16 Jun, 2020", Allotment Of Shares On Conversion Of Compulsorily Covertible Debentures (ccds),Sameer Gehlaut & PACs,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 5.47%
