,0,1,2,3,4,5,6
0,Profit & Loss account of Carborundum Universal (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1649.35,1623.06,1751.91,1577.43,1496.86,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,26.05,114.09,
5,Revenue From Operations [Net],1649.35,1623.06,1751.91,1551.38,1382.78,
6,Total Operating Revenues,1672.28,1651.20,1782.22,1576.23,1405.69,
7,Other Income,42.37,47.33,26.92,31.04,34.33,
8,Total Revenue,1714.65,1698.52,1809.14,1607.27,1440.02,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,599.94,626.73,699.04,579.62,512.07,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",55.89,-29.60,-26.54,13.78,1.20,
13,Employee Benefit Expenses,196.17,195.89,182.12,174.20,153.27,
14,Finance Costs,0.27,0.35,0.94,1.47,8.76,
15,Depreciation And Amortisation Expenses,61.43,66.98,75.40,73.89,66.94,
16,Other Expenses,492.23,536.04,550.76,488.21,445.26,
17,Total Expenses,1458.97,1458.98,1561.23,1402.08,1269.31,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",255.68,239.54,247.91,205.19,170.71,
19,Exceptional Items,-11.22,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,244.46,239.54,247.91,205.19,170.71,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,60.49,57.75,86.70,69.70,52.75,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-9.53,-4.88,-7.99,-3.82,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,60.49,48.22,81.82,61.71,48.93,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,183.97,191.33,166.09,143.48,121.78,
28,Profit/Loss From Continuing Operations,183.97,191.33,166.09,143.48,121.78,
29,Profit/Loss For The Period,183.97,191.33,166.09,143.48,121.78,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),9.71,10.11,8.79,7.60,6.46,
33,Diluted EPS (Rs.),9.70,10.10,8.77,7.58,6.44,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,75.73,52.00,33.04,18.86,
42,Tax On Dividend,0.00,13.12,7.95,3.52,1.58,
43,Equity Dividend Rate (%),300.00,275.00,275.00,225.00,175.00,
