,0,1,2,3,4,5,6
0,Profit & Loss account of Amber Enterprises India Limited (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2295.91,2951.48,2133.84,1921.65,1620.08,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,26.90,70.43,
5,Revenue From Operations [Net],2295.91,2951.48,2133.84,1894.75,1549.65,
6,Total Operating Revenues,2295.91,3002.74,2188.40,1923.07,1561.94,
7,Other Income,29.92,5.87,8.96,7.69,8.16,
8,Total Revenue,2325.83,3008.60,2197.35,1930.76,1570.10,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1985.95,2593.54,1858.18,1590.90,1338.09,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-15.35,-28.63,-20.99,19.33,-29.07,
13,Employee Benefit Expenses,48.16,51.77,40.43,41.83,38.00,
14,Finance Costs,33.35,29.39,14.78,46.57,59.15,
15,Depreciation And Amortisation Expenses,67.51,61.07,49.60,43.16,36.13,
16,Other Expenses,128.70,172.55,122.43,99.80,89.28,
17,Total Expenses,2248.31,2879.69,2064.42,1841.59,1531.59,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",77.52,128.91,132.93,89.17,38.51,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,77.52,128.91,132.93,89.17,38.51,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,25.96,28.81,28.88,19.26,8.94,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-17.85,11.53,7.92,5.41,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,25.96,10.97,40.41,27.19,14.34,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,51.56,117.94,92.52,61.99,24.17,
28,Profit/Loss From Continuing Operations,51.56,117.94,92.52,61.99,24.17,
29,Profit/Loss For The Period,51.56,117.94,92.52,61.99,24.17,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),15.77,37.50,29.42,23.04,10.69,
33,Diluted EPS (Rs.),15.77,37.50,29.42,23.04,10.69,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,10.06,0.00,0.00,5.01,
42,Tax On Dividend,0.00,2.07,0.00,0.00,1.02,
43,Equity Dividend Rate (%),0.00,32.00,0.00,0.00,21.00,
