,0,1,2,3,4,5,6
0,Profit & Loss account of Alkyl Amines Chemicals (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],973.05,832.22,613.65,529.77,512.30,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,8.65,41.15,39.70,
5,Revenue From Operations [Net],973.05,832.22,605.00,488.62,472.61,
6,Total Operating Revenues,992.88,846.40,616.17,500.64,483.59,
7,Other Income,7.01,3.95,3.16,1.13,0.96,
8,Total Revenue,999.89,850.35,619.33,501.77,484.55,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,476.22,481.77,323.83,262.29,260.43,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",8.28,-20.89,10.41,1.01,-8.50,
13,Employee Benefit Expenses,69.64,52.78,41.99,37.24,34.72,
14,Finance Costs,10.25,14.77,8.15,8.06,8.03,
15,Depreciation And Amortisation Expenses,26.91,23.34,16.84,14.29,12.89,
16,Other Expenses,181.72,168.40,122.34,104.96,104.49,
17,Total Expenses,773.02,720.15,523.56,427.84,412.07,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",226.87,130.19,95.77,73.93,72.48,
19,Exceptional Items,32.84,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,259.71,130.19,95.77,73.93,72.48,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,54.04,36.20,23.46,18.63,15.02,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-10.30,10.18,7.76,4.22,8.21,
25,Tax For Earlier Years,0.69,0.07,0.27,0.72,-0.60,
26,Total Tax Expenses,44.43,46.45,31.48,23.57,22.63,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,215.28,83.74,64.29,50.36,49.85,
28,Profit/Loss From Continuing Operations,215.28,83.74,64.29,50.36,49.85,
29,Profit/Loss For The Period,215.28,83.74,64.29,50.36,49.85,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),105.55,41.06,31.52,24.69,24.44,
33,Diluted EPS (Rs.),105.27,40.95,31.52,24.69,24.44,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,122.76,101.18,91.34,81.19,27.74,
36,Indigenous Raw Materials,325.18,356.05,213.64,164.80,216.57,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.24,0.88,0.13,0.04,1.47,
39,Indigenous Stores And Spares,10.68,11.04,9.25,9.55,7.07,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,36.71,14.28,10.20,0.00,20.40,
42,Tax On Dividend,7.55,2.94,2.08,0.00,4.15,
43,Equity Dividend Rate (%),400.00,160.00,140.00,100.00,200.00,
