,0,1,2,3,4,5,6
0,Profit & Loss account of Aurobindo Pharma (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],15622.18,12934.53,11938.70,10041.96,9539.36,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,33.25,174.16,
5,Revenue From Operations [Net],15622.18,12934.53,11938.70,10008.71,9365.20,
6,Total Operating Revenues,15823.68,13266.48,12257.89,10269.90,9607.05,
7,Other Income,589.86,403.37,199.22,80.65,135.95,
8,Total Revenue,16413.54,13669.85,12457.11,10350.55,9743.00,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,7215.73,6747.55,6455.30,4893.27,4604.19,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",2.99,-229.53,-289.80,-337.20,31.32,
13,Employee Benefit Expenses,1735.43,1561.47,1362.77,1131.64,927.30,
14,Finance Costs,28.68,240.94,230.86,52.89,45.16,
15,Depreciation And Amortisation Expenses,487.99,470.48,413.03,354.83,286.17,
16,Other Expenses,2723.62,2495.73,2306.08,1908.46,1659.08,
17,Total Expenses,12220.53,11292.15,10492.49,8007.61,7564.43,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",4193.01,2377.70,1964.62,2342.94,2178.57,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,4193.01,2377.70,1964.62,2342.94,2178.57,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,1080.10,505.86,426.61,505.34,462.06,
23,Less: MAT Credit Entitlement,0.00,0.00,48.05,43.32,64.28,
24,Deferred Tax,0.00,-0.90,56.33,68.15,74.03,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,1080.10,504.96,434.89,530.17,471.81,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,3112.91,1872.74,1529.73,1812.77,1706.76,
28,Profit/Loss From Continuing Operations,3112.91,1872.74,1529.73,1812.77,1706.76,
29,Profit/Loss For The Period,3112.91,1872.74,1529.73,1812.77,1706.76,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),53.13,31.96,26.11,30.94,29.16,
33,Diluted EPS (Rs.),53.13,31.96,26.11,30.94,29.16,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,175.78,146.48,219.71,114.11,
42,Tax On Dividend,0.00,9.66,13.86,44.73,23.23,
43,Equity Dividend Rate (%),400.00,300.00,250.00,250.00,250.00,
