,0,1,2,3,4,5,6
0,Profit & Loss account of Chalet Hotels (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],284.32,956.40,975.23,788.11,677.59,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],284.32,956.40,975.23,788.11,677.59,
6,Total Operating Revenues,284.32,976.52,987.17,815.58,711.80,
7,Other Income,20.71,27.24,43.60,24.71,187.19,
8,Total Revenue,305.03,1003.77,1030.78,840.29,898.99,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,133.13,132.36,100.01,106.40,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,2.33,23.97,0.00,0.00,
13,Employee Benefit Expenses,85.51,150.79,144.81,129.56,118.83,
14,Finance Costs,145.01,144.61,265.15,209.26,215.36,
15,Depreciation And Amortisation Expenses,107.63,111.37,115.42,111.63,126.98,
16,Other Expenses,184.77,374.52,365.90,320.90,265.40,
17,Total Expenses,522.92,916.76,1047.61,871.36,832.97,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-217.89,87.01,-16.83,-31.07,66.02,
19,Exceptional Items,-4.17,-4.17,-4.10,-121.75,0.00,
20,Profit/Loss Before Tax,-222.06,82.84,-20.93,-152.82,66.02,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-109.32,19.50,1.00,0.00,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-18.27,-11.72,-51.95,-76.08,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.29,
26,Total Tax Expenses,-109.32,1.23,-10.72,-51.95,-75.79,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-112.74,81.61,-10.21,-100.87,141.81,
28,Profit/Loss From Continuing Operations,-116.80,81.61,-10.21,-100.87,141.81,
29,Profit/Loss For The Period,-116.80,81.61,-10.21,-100.87,141.81,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-5.70,3.98,-0.58,-5.90,8.87,
33,Diluted EPS (Rs.),-5.70,3.98,-0.58,-5.90,8.87,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
