,0,1,2,3,4,5,6
0,Profit & Loss account of Bajaj Electricals (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],4535.64,4929.26,6633.69,4695.96,4282.28,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,8.94,36.55,
5,Revenue From Operations [Net],4535.64,4929.26,6633.69,4687.02,4245.73,
6,Total Operating Revenues,4573.06,4977.09,6673.14,4707.45,4261.71,
7,Other Income,72.69,52.63,65.43,53.19,35.59,
8,Total Revenue,4645.75,5029.72,6738.57,4760.64,4297.30,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,293.79,305.12,469.21,327.13,195.46,
11,Operating And Direct Expenses,0.00,310.63,443.76,310.43,293.79,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-269.70,87.97,-216.71,0.11,-15.12,
13,Employee Benefit Expenses,388.28,383.40,356.66,317.88,328.90,
14,Finance Costs,75.55,169.16,115.88,58.86,80.44,
15,Depreciation And Amortisation Expenses,69.26,68.01,38.46,33.94,29.87,
16,Other Expenses,886.70,744.74,810.53,681.23,639.00,
17,Total Expenses,4416.33,5007.33,6479.13,4506.81,4129.26,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",229.42,22.39,259.44,253.83,168.04,
19,Exceptional Items,11.76,0.00,0.00,-89.36,0.00,
20,Profit/Loss Before Tax,241.18,22.39,259.44,164.47,168.04,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,57.54,1.19,80.30,100.60,66.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,21.33,12.07,-19.77,-5.62,
25,Tax For Earlier Years,0.00,0.00,0.00,0.02,0.00,
26,Total Tax Expenses,57.54,22.52,92.37,80.85,60.38,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,183.64,-0.13,167.07,83.62,107.66,
28,Profit/Loss From Continuing Operations,183.64,-0.13,167.07,83.62,107.66,
29,Profit/Loss For The Period,183.64,-0.13,167.07,83.62,107.66,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),16.08,-0.01,16.34,8.23,10.65,
33,Diluted EPS (Rs.),16.02,-0.01,16.30,8.19,10.63,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,35.75,28.40,0.00,
42,Tax On Dividend,0.00,0.00,7.35,5.78,0.00,
43,Equity Dividend Rate (%),0.00,0.00,175.00,175.00,140.00,
