,0,1,2,3,4,5,6
0,Profit & Loss account of Aster DM Healthcare Ltd (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],743.38,583.35,522.08,371.33,184.35,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],743.38,583.35,522.08,371.33,184.35,
6,Total Operating Revenues,760.42,594.78,530.07,379.51,189.08,
7,Other Income,114.51,84.15,16.11,30.65,57.30,
8,Total Revenue,874.93,678.93,546.17,410.16,246.38,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,194.57,145.55,144.08,120.38,64.26,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-8.31,1.49,3.75,-5.67,-7.65,
13,Employee Benefit Expenses,130.42,112.28,106.08,82.10,49.27,
14,Finance Costs,33.20,10.86,53.95,228.33,135.03,
15,Depreciation And Amortisation Expenses,89.32,64.38,59.08,67.57,48.09,
16,Other Expenses,371.12,294.33,266.43,229.94,127.09,
17,Total Expenses,810.32,628.89,633.37,722.65,416.10,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",64.61,50.04,-87.19,-312.48,-169.72,
19,Exceptional Items,0.00,-1.52,0.00,359.19,0.00,
20,Profit/Loss Before Tax,64.61,48.52,-87.19,46.71,-169.72,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,2.28,0.00,0.00,0.74,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.74,0.00,
24,Deferred Tax,0.13,0.45,0.00,0.00,0.00,
25,Tax For Earlier Years,1.59,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,4.00,0.45,0.00,0.00,0.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,60.61,48.07,-87.19,46.71,-169.72,
28,Profit/Loss From Continuing Operations,60.61,48.07,-87.19,46.71,-169.72,
29,Profit/Loss For The Period,60.61,48.07,-87.19,46.71,-169.72,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),1.21,0.96,-1.87,1.01,-3.89,
33,Diluted EPS (Rs.),1.21,0.96,-1.87,1.01,-3.89,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
