,0,1,2,3,4,5,6
0,Profit & Loss account of CESC (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],7645.64,7557.73,7595.12,6979.69,6616.45,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],7645.64,7557.73,7595.12,6979.69,6616.45,
6,Total Operating Revenues,7835.93,7753.67,7785.84,7220.07,6796.14,
7,Other Income,145.88,164.91,167.94,136.55,127.65,
8,Total Revenue,7981.81,7918.58,7953.78,7356.62,6923.79,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,968.73,926.03,859.67,779.80,707.35,
14,Finance Costs,544.23,466.36,483.90,447.80,456.20,
15,Depreciation And Amortisation Expenses,447.65,432.62,425.64,401.33,369.51,
16,Other Expenses,900.97,895.02,920.09,846.09,769.92,
17,Total Expenses,7395.06,7295.39,7060.64,6448.13,5689.58,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",586.75,623.19,893.14,908.49,1234.21,
19,Exceptional Items,531.86,559.51,209.24,190.23,-188.16,
20,Profit/Loss Before Tax,1118.61,1182.70,1102.38,1098.72,1046.05,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,195.06,257.40,237.72,237.84,200.92,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,5.80,-11.75,69.32,-48.75,0.00,
25,Tax For Earlier Years,0.00,0.00,-69.32,48.75,0.00,
26,Total Tax Expenses,200.86,245.65,237.72,237.84,200.92,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,917.75,937.05,864.66,860.88,845.13,
28,Profit/Loss From Continuing Operations,917.75,937.05,864.66,860.88,845.13,
29,Profit/Loss For The Period,917.75,937.05,861.71,862.86,845.13,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),69.23,70.69,65.01,65.09,63.75,
33,Diluted EPS (Rs.),69.23,70.69,65.01,65.09,61.27,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,265.11,231.98,159.07,132.56,251.86,
42,Tax On Dividend,54.49,47.68,32.38,26.99,51.27,
43,Equity Dividend Rate (%),200.00,175.00,120.00,100.00,100.00,
