,0,1,2,3,4,5,6
0,Profit & Loss account of Balmer Lawrie and Company (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1457.37,1712.93,1703.90,1780.07,1687.23,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,33.04,121.72,121.05,
5,Revenue From Operations [Net],1457.37,1712.93,1670.86,1658.35,1566.18,
6,Total Operating Revenues,1529.77,1775.20,1726.17,1706.36,1594.55,
7,Other Income,82.39,81.52,70.93,73.09,62.76,
8,Total Revenue,1612.16,1856.72,1797.10,1779.46,1657.31,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,601.95,747.53,686.02,636.15,977.22,
11,Operating And Direct Expenses,320.67,374.54,386.42,447.63,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-5.07,3.44,11.99,-0.38,-0.78,
13,Employee Benefit Expenses,214.12,212.47,197.99,199.37,199.19,
14,Finance Costs,7.99,5.56,4.23,4.54,4.55,
15,Depreciation And Amortisation Expenses,41.91,26.72,26.56,25.84,24.00,
16,Other Expenses,177.40,203.07,215.66,200.72,209.34,
17,Total Expenses,1379.72,1576.62,1535.99,1525.35,1417.10,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",232.44,280.10,261.12,254.11,240.21,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,232.44,280.10,261.12,254.11,240.21,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,51.68,87.36,60.92,88.51,77.79,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,3.59,4.24,15.38,-4.82,-1.93,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,55.27,91.60,76.30,83.69,75.86,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,177.17,188.50,184.82,170.42,164.35,
28,Profit/Loss From Continuing Operations,177.17,188.50,184.82,170.42,164.35,
29,Profit/Loss For The Period,177.17,188.50,184.82,170.42,164.35,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),10.36,16.53,16.21,14.95,14.42,
33,Diluted EPS (Rs.),10.36,16.53,16.21,14.95,14.42,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,16.15,33.67,27.84,42.11,49.45,
36,Indigenous Raw Materials,585.79,713.86,658.18,594.04,517.97,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.25,0.42,1.74,1.61,1.16,
39,Indigenous Stores And Spares,7.76,8.48,7.23,6.81,6.79,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,125.40,114.00,79.80,57.00,51.30,
42,Tax On Dividend,25.78,24.13,16.70,11.93,10.73,
43,Equity Dividend Rate (%),75.00,110.00,100.00,70.00,200.00,
