,0,1,2,3,4,5,6
0,Profit & Loss account of Coromandel International (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],14162.95,13072.03,13138.38,8257.28,7662.78,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,43.43,164.34,
5,Revenue From Operations [Net],14162.95,13072.03,13138.38,8213.85,7498.44,
6,Total Operating Revenues,14162.95,13117.19,13203.85,10943.11,10020.96,
7,Other Income,42.42,37.69,36.37,57.80,53.38,
8,Total Revenue,14205.37,13154.88,13240.22,11000.91,10074.34,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,6994.75,7501.74,7959.65,6496.39,5585.23,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",538.51,201.74,-787.98,-180.23,305.60,
13,Employee Benefit Expenses,528.28,457.22,407.23,350.25,310.15,
14,Finance Costs,105.70,235.29,250.82,178.44,223.67,
15,Depreciation And Amortisation Expenses,172.09,157.27,113.25,97.06,99.88,
16,Other Expenses,1975.03,1887.20,2029.01,1816.81,1617.22,
17,Total Expenses,12439.82,11783.52,12130.50,9998.39,9362.48,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1765.55,1371.36,1109.72,1002.52,711.86,
19,Exceptional Items,0.00,0.00,-23.85,0.00,0.00,
20,Profit/Loss Before Tax,1765.55,1371.36,1085.87,1002.52,711.86,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,453.37,367.56,386.55,352.17,242.91,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-55.37,-14.59,-9.06,-7.83,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,453.37,312.19,371.96,343.11,235.08,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1312.18,1059.17,713.91,659.41,476.78,
28,Profit/Loss From Continuing Operations,1312.18,1059.17,713.91,659.41,476.78,
29,Profit/Loss For The Period,1312.18,1059.17,713.91,659.41,476.78,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),44.76,36.20,24.41,22.57,16.35,
33,Diluted EPS (Rs.),44.64,36.11,24.37,22.50,16.34,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,123.43,229.15,281.33,140.30,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),1200.00,1200.00,650.00,650.00,500.00,
