,0,1,2,3,4,5,6
0,Profit & Loss account of Bayer CropScience (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],4261.30,3519.00,3072.40,2650.20,2863.40,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,39.10,145.60,
5,Revenue From Operations [Net],4261.30,3519.00,3072.40,2611.10,2717.80,
6,Total Operating Revenues,4261.30,3609.40,3167.30,2709.90,2802.80,
7,Other Income,63.80,66.00,53.10,38.80,70.10,
8,Total Revenue,4325.10,3675.40,3220.40,2748.70,2872.90,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2484.00,1751.40,1623.90,1225.00,1589.20,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-177.90,59.10,-68.40,65.00,-104.50,
13,Employee Benefit Expenses,362.20,361.60,364.20,263.90,245.90,
14,Finance Costs,12.60,13.80,10.40,11.30,6.90,
15,Depreciation And Amortisation Expenses,73.50,65.30,43.80,33.10,28.90,
16,Other Expenses,641.50,611.60,660.60,436.00,497.20,
17,Total Expenses,3535.70,2962.10,2740.40,2344.90,2425.00,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",789.40,713.30,480.00,403.80,447.90,
19,Exceptional Items,5.10,-130.20,0.00,0.00,0.00,
20,Profit/Loss Before Tax,794.50,583.10,480.00,403.80,447.90,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,301.40,124.80,150.30,94.60,151.60,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-16.20,-7.40,9.10,5.30,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,301.40,108.60,142.90,103.70,156.90,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,493.10,474.50,337.10,300.10,291.00,
28,Profit/Loss From Continuing Operations,493.10,474.50,337.10,300.10,291.00,
29,Profit/Loss For The Period,493.10,474.50,337.10,300.10,291.00,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),109.72,105.58,78.46,86.16,82.31,
33,Diluted EPS (Rs.),109.72,105.58,78.46,86.16,82.31,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,101.60,127.50,60.10,60.10,
42,Tax On Dividend,0.00,21.60,26.90,12.20,12.20,
43,Equity Dividend Rate (%),1150.00,250.00,180.00,180.00,170.00,
