,0,1,2,3,4,5,6
0,Profit & Loss account of DCB Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Interest / Discount on Advances / Bills,2785.54,2843.19,2447.86,1940.27,1647.95,
4,Income from Investments,583.16,622.79,535.43,420.79,393.52,
5,Interest on Balance with RBI and Other Inter-Bank funds,53.73,37.08,30.67,18.03,5.78,
6,Others,35.78,33.57,27.53,33.90,28.90,
7,Total Interest Earned,3458.21,3536.63,3041.49,2412.99,2076.15,
8,Other Income,458.50,391.09,350.16,310.28,249.45,
9,Total Income,3916.71,3927.72,3391.65,2723.26,2325.60,
10,EXPENDITURE,,,,,,
11,Interest Expended,2171.60,2271.72,1892.20,1417.56,1279.06,
12,Payments to and Provisions for Employees,433.50,458.80,433.99,381.23,308.03,
13,Depreciation,0.00,51.14,44.18,53.36,39.03,
14,Operating Expenses (excludes Employee Cost & Depreciation),413.13,393.01,374.68,346.14,281.27,
15,Total Operating Expenses,846.63,902.94,852.85,780.73,628.33,
16,Provision Towards Income Tax,117.01,158.70,191.71,167.83,115.72,
17,Provision Towards Deferred Tax,0.00,-4.72,-10.53,-27.00,-8.68,
18,Other Provisions and Contingencies,445.68,261.14,140.06,138.80,111.49,
19,Total Provisions and Contingencies,562.69,415.13,321.23,279.63,218.53,
20,Total Expenditure,3580.92,3589.79,3066.28,2477.92,2125.92,
21,Net Profit / Loss for The Year,335.79,337.94,325.37,245.34,199.68,
22,Net Profit / Loss After EI & Prior Year Items,335.79,337.94,325.37,245.34,199.68,
23,Profit / Loss Brought Forward,0.00,583.88,426.71,274.07,136.51,
24,Total Profit / Loss available for Appropriations,0.00,921.81,752.07,519.41,336.19,
25,APPROPRIATIONS,,,,,,
26,Transfer To / From Statutory Reserve,0.00,84.48,81.34,61.34,49.92,
27,Transfer To / From Capital Reserve,0.00,17.91,5.48,3.24,1.80,
28,Transfer To / From Revenue And Other Reserves,0.00,-6.99,32.59,-6.07,-2.41,
29,Dividend and Dividend Tax for The Previous Year,0.00,37.34,0.00,0.00,0.00,
30,Equity Share Dividend,0.00,0.00,27.87,18.49,0.00,
31,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
32,Balance Carried Over To Balance Sheet,0.00,762.61,583.88,426.71,274.07,
33,Total Appropriations,0.00,921.81,752.07,519.41,336.19,
34,OTHER INFORMATION,,,,,,
35,EARNINGS PER SHARE,,,,,,
36,Basic EPS (Rs.),10.82,10.90,10.53,8.02,7.01,
37,Diluted EPS (Rs.),10.70,10.74,10.36,7.85,6.87,
38,DIVIDEND PERCENTAGE,,,,,,
39,Equity Dividend Rate (%),0.00,0.00,10.00,8.00,5.00,
