,0,1,2,3,4,5,6
0,Profit & Loss account of Bajaj Auto (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],27132.90,29111.54,29567.25,25098.64,22694.87,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,398.34,1321.35,
5,Revenue From Operations [Net],27132.90,29111.54,29567.25,24700.30,21373.52,
6,Total Operating Revenues,27741.08,29918.65,30249.96,25164.92,21766.68,
7,Other Income,1276.46,1733.56,1649.31,1347.25,1221.97,
8,Total Revenue,29017.54,31652.21,31899.27,26512.17,22988.65,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,18308.09,19484.62,20301.35,15999.16,13285.36,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-219.48,-63.01,-56.42,9.68,-43.68,
13,Employee Benefit Expenses,1285.96,1389.21,1255.40,1069.09,997.07,
14,Finance Costs,6.66,3.16,4.48,1.31,1.40,
15,Depreciation And Amortisation Expenses,259.28,246.43,265.69,314.80,307.29,
16,Other Expenses,1916.99,2454.90,2218.33,1926.38,1745.38,
17,Total Expenses,23078.54,25072.01,25538.11,20697.60,17653.02,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",5939.00,6580.20,6361.16,5814.57,5335.63,
19,Exceptional Items,0.00,0.00,342.00,-32.00,0.00,
20,Profit/Loss Before Tax,5939.00,6580.20,6703.16,5782.57,5335.63,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,1384.41,1547.26,1818.59,1646.36,1455.92,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-67.04,209.39,68.11,50.41,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,1.74,
26,Total Tax Expenses,1384.41,1480.22,2027.98,1714.47,1508.07,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,4554.59,5099.98,4675.18,4068.10,3827.56,
28,Profit/Loss From Continuing Operations,4554.59,5099.98,4675.18,4068.10,3827.56,
29,Profit/Loss For The Period,4554.59,5099.98,4675.18,4068.10,3827.56,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),157.50,176.30,161.60,140.60,132.30,
33,Diluted EPS (Rs.),157.50,176.30,161.60,140.60,132.30,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,5208.60,1736.20,1591.52,144.68,
42,Tax On Dividend,0.00,1049.33,337.49,296.50,29.45,
43,Equity Dividend Rate (%),1400.00,1200.00,600.00,600.00,550.00,
