,0,1,2,3,4,5,6
0,Profit & Loss account of Century Plyboards (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2270.23,2247.62,1987.93,1911.01,1781.39,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,34.82,137.87,134.52,
5,Revenue From Operations [Net],2270.23,2247.62,1953.11,1773.13,1646.86,
6,Total Operating Revenues,2282.68,2263.83,1967.21,1782.46,1658.46,
7,Other Income,11.08,6.05,6.69,22.68,6.27,
8,Total Revenue,2293.76,2269.88,1973.90,1805.13,1664.73,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,850.83,946.43,736.95,600.99,633.79,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",12.36,-10.39,-45.25,1.61,-8.14,
13,Employee Benefit Expenses,344.13,327.70,283.93,256.68,230.64,
14,Finance Costs,37.24,44.58,32.68,28.64,46.73,
15,Depreciation And Amortisation Expenses,67.55,49.99,81.04,52.38,44.64,
16,Other Expenses,440.54,454.20,354.29,315.67,301.74,
17,Total Expenses,2083.38,2058.02,1774.89,1571.44,1466.97,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",210.38,211.86,199.01,233.69,197.75,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,210.38,211.86,199.01,233.69,197.75,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,48.34,45.15,42.23,50.41,42.67,
23,Less: MAT Credit Entitlement,0.00,17.52,0.95,1.59,6.44,
24,Deferred Tax,3.87,25.47,1.10,-0.69,-6.55,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,52.21,53.10,42.37,48.13,29.68,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,158.17,158.76,156.64,185.56,168.07,
28,Profit/Loss From Continuing Operations,158.17,158.76,156.64,185.56,168.07,
29,Profit/Loss For The Period,158.17,158.76,156.64,185.56,168.07,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),7.12,7.15,7.05,8.35,7.56,
33,Diluted EPS (Rs.),7.12,7.15,7.05,8.35,7.56,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,439.57,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,194.21,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.78,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,16.24,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,22.22,0.00,0.00,0.00,22.22,
42,Tax On Dividend,4.57,0.00,0.00,0.00,4.52,
43,Equity Dividend Rate (%),100.00,100.00,100.00,100.00,100.00,
