,0,1,2,3,4,5,6
0,Profit & Loss account of Ceat (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],7572.79,6518.57,6800.06,6244.28,6333.04,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,168.91,674.79,
5,Revenue From Operations [Net],7572.79,6518.57,6800.06,6075.37,5658.25,
6,Total Operating Revenues,7572.79,6581.11,6831.30,6161.34,5701.73,
7,Other Income,31.80,41.34,55.30,56.81,41.46,
8,Total Revenue,7604.59,6622.45,6886.60,6218.15,5743.19,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,4173.76,3815.97,4273.64,3650.33,3308.88,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",67.43,14.58,-194.25,93.32,-76.15,
13,Employee Benefit Expenses,667.13,500.54,491.95,413.11,383.85,
14,Finance Costs,173.05,122.96,64.52,86.45,79.47,
15,Depreciation And Amortisation Expenses,339.58,255.40,174.30,161.68,142.01,
16,Other Expenses,1680.59,1523.52,1561.51,1317.32,1282.60,
17,Total Expenses,7111.63,6254.17,6432.59,5782.09,5263.21,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",492.96,368.28,454.01,436.06,479.98,
19,Exceptional Items,-34.06,-29.75,-44.24,-26.40,-13.33,
20,Profit/Loss Before Tax,458.90,338.53,409.77,409.66,466.65,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,45.26,74.01,90.09,104.08,114.45,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-6.24,30.77,26.86,-10.53,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,45.26,67.77,120.86,130.94,103.92,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,413.64,270.76,288.91,278.72,362.73,
28,Profit/Loss From Continuing Operations,413.64,270.76,288.91,278.72,362.73,
29,Profit/Loss For The Period,413.64,270.76,288.91,278.72,362.73,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),102.26,66.94,71.42,68.90,89.67,
33,Diluted EPS (Rs.),102.26,66.94,71.42,68.90,89.67,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,97.08,46.52,46.52,0.00,
42,Tax On Dividend,0.00,17.87,8.29,5.53,0.00,
43,Equity Dividend Rate (%),180.00,120.00,120.00,115.00,115.00,
