,0,1,2,3,4,5,6
0,Profit & Loss account of Cipla (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],13610.02,12220.22,11968.44,11004.44,10637.08,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,54.91,206.09,
5,Revenue From Operations [Net],13610.02,12220.22,11968.44,10949.53,10430.99,
6,Total Operating Revenues,13900.58,12659.15,12374.01,11389.90,10768.49,
7,Other Income,230.28,892.85,577.52,334.88,129.85,
8,Total Revenue,14130.86,13552.00,12951.53,11724.78,10898.34,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,3262.29,2999.17,3112.25,3303.31,2956.04,
11,Operating And Direct Expenses,0.00,0.00,0.00,475.13,443.37,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-9.93,-43.08,136.70,-212.05,56.27,
13,Employee Benefit Expenses,2038.88,1911.08,1839.84,1785.94,1728.97,
14,Finance Costs,45.07,36.05,16.97,11.90,39.20,
15,Depreciation And Amortisation Expenses,556.11,599.78,569.72,529.61,499.97,
16,Other Expenses,3039.93,3721.57,3524.01,2777.79,2858.59,
17,Total Expenses,10780.20,10587.69,10458.70,9735.86,9711.40,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",3350.66,2964.31,2492.83,1988.92,1186.94,
19,Exceptional Items,0.00,0.00,0.00,-77.52,0.00,
20,Profit/Loss Before Tax,3350.66,2964.31,2492.83,1911.40,1186.94,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,882.38,545.96,576.43,431.33,311.06,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,100.18,27.99,11.55,-99.06,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,882.38,646.14,604.42,442.88,212.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,2468.28,2318.17,1888.41,1468.52,974.94,
28,Profit/Loss From Continuing Operations,2468.28,2318.17,1888.41,1468.52,974.94,
29,Profit/Loss For The Period,2468.28,2318.17,1888.41,1468.52,974.94,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),30.61,28.76,23.45,18.25,12.13,
33,Diluted EPS (Rs.),30.57,28.72,23.41,18.22,12.11,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,564.26,241.57,160.94,160.87,
42,Tax On Dividend,0.00,87.45,40.40,28.33,32.71,
43,Equity Dividend Rate (%),250.00,200.00,150.00,150.00,100.00,
