,0,1,2,3,4,5,6
0,Profit & Loss account of Bharat Electronics (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],12607.76,11789.22,10084.84,8824.70,7521.64,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,78.28,528.56,367.56,
5,Revenue From Operations [Net],12607.76,11789.22,10006.56,8296.14,7154.08,
6,Total Operating Revenues,12921.11,12084.60,10322.33,8611.88,7295.15,
7,Other Income,101.94,169.54,200.38,471.01,532.15,
8,Total Revenue,13023.05,12254.14,10522.71,9082.89,7827.30,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,5894.76,5320.87,4606.70,4329.41,3711.84,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",259.43,-132.20,415.28,-419.13,-260.45,
13,Employee Benefit Expenses,2057.49,1879.05,1772.33,1548.31,1301.85,
14,Finance Costs,3.26,12.21,1.27,11.78,4.50,
15,Depreciation And Amortisation Expenses,349.64,316.22,251.00,191.52,168.93,
16,Other Expenses,1028.33,1395.74,1031.49,888.77,744.37,
17,Total Expenses,10543.88,9550.95,8574.87,7053.47,6010.40,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",2479.17,2703.19,1947.84,2029.42,1816.91,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,2479.17,2703.19,1947.84,2029.42,1816.91,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,756.37,797.49,450.91,515.00,486.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-31.08,-20.92,102.45,-24.47,-34.53,
25,Tax For Earlier Years,-39.95,-0.67,-4.81,-8.73,0.01,
26,Total Tax Expenses,685.34,775.90,548.55,481.80,451.48,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1793.83,1927.29,1399.29,1547.62,1365.43,
28,Profit/Loss From Continuing Operations,1793.83,1927.29,1399.29,1547.62,1357.67,
29,Profit/Loss For The Period,1793.83,1927.29,1399.29,1547.62,1357.67,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),7.36,7.91,5.70,6.03,56.57,
33,Diluted EPS (Rs.),7.36,7.91,5.70,6.03,56.57,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,511.68,627.65,616.04,408.00,
42,Tax On Dividend,0.00,105.18,127.77,125.41,83.06,
43,Equity Dividend Rate (%),280.00,340.00,200.00,225.00,170.00,
