,0,1,2,3,4,5,6
0,Profit & Loss account of Bosch (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],9718.03,9514.60,11873.70,11661.40,10983.40,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,182.10,807.40,
5,Revenue From Operations [Net],9718.03,9514.60,11873.70,11479.30,10176.00,
6,Total Operating Revenues,9718.03,9841.60,12085.00,11690.10,10435.20,
7,Other Income,503.97,546.60,595.40,511.80,617.40,
8,Total Revenue,10222.00,10388.20,12680.40,12201.90,11052.60,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2335.51,2304.70,2875.60,2734.10,3007.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-152.29,223.40,-168.00,39.50,-119.70,
13,Employee Benefit Expenses,931.61,1268.50,1350.70,1356.50,1342.80,
14,Finance Costs,14.02,10.20,13.30,3.30,27.20,
15,Depreciation And Amortisation Expenses,341.44,383.30,402.20,467.20,456.20,
16,Other Expenses,1851.35,1780.40,1905.00,1939.00,1822.80,
17,Total Expenses,8911.03,8751.80,10346.40,10067.40,8958.20,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1310.97,1636.40,2334.00,2134.50,2094.40,
19,Exceptional Items,-743.85,-716.70,0.00,-93.90,0.00,
20,Profit/Loss Before Tax,567.12,919.70,2334.00,2040.60,2094.40,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,84.62,352.40,758.90,703.00,616.90,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.00,35.50,-31.80,34.00,
25,Tax For Earlier Years,0.00,-19.90,-53.80,-1.40,-0.60,
26,Total Tax Expenses,84.62,334.90,740.60,669.80,650.30,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,482.50,584.80,1593.40,1370.80,1444.10,
28,Profit/Loss From Continuing Operations,482.50,584.80,1593.40,1370.80,1444.10,
29,Profit/Loss For The Period,482.50,649.80,1598.00,1370.80,1741.10,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),163.60,220.00,525.00,449.00,561.00,
33,Diluted EPS (Rs.),163.60,220.00,525.00,449.00,561.00,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,309.70,305.20,274.70,495.80,
42,Tax On Dividend,0.00,63.60,62.70,55.90,100.90,
43,Equity Dividend Rate (%),1150.00,1050.00,1050.00,1000.00,1650.00,
