,0,1,2,3,4,5,6
0,Profit & Loss account of Aarti Drugs (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1914.89,1634.92,1454.25,1159.66,1185.93,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,19.20,97.21,
5,Revenue From Operations [Net],1914.89,1634.92,1454.25,1140.46,1088.72,
6,Total Operating Revenues,1914.89,1634.92,1454.25,1140.46,1088.72,
7,Other Income,6.42,1.06,2.51,1.17,3.53,
8,Total Revenue,1921.31,1635.98,1456.77,1141.63,1092.26,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1127.79,1078.80,930.14,745.65,678.06,
11,Operating And Direct Expenses,0.00,213.66,178.72,153.76,126.45,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-9.08,-53.94,19.05,-55.60,3.66,
13,Employee Benefit Expenses,69.29,60.10,53.14,50.49,47.48,
14,Finance Costs,22.61,32.20,37.56,33.01,34.48,
15,Depreciation And Amortisation Expenses,47.60,46.67,40.39,37.80,36.69,
16,Other Expenses,282.44,51.36,41.29,38.34,39.36,
17,Total Expenses,1583.82,1469.39,1332.91,1029.42,984.48,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",337.49,166.60,123.86,112.21,107.78,
19,Exceptional Items,0.22,8.38,3.77,0.00,0.00,
20,Profit/Loss Before Tax,337.71,174.97,127.62,112.21,107.78,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,80.00,42.25,33.00,30.15,27.53,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-10.25,8.45,8.65,6.80,
25,Tax For Earlier Years,0.00,7.30,-1.08,0.00,-2.03,
26,Total Tax Expenses,80.00,39.30,40.37,38.80,32.30,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,257.71,135.67,87.26,73.41,75.48,
28,Profit/Loss From Continuing Operations,257.71,135.67,87.26,73.41,75.48,
29,Profit/Loss For The Period,257.71,135.67,87.26,73.41,75.48,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),27.65,58.12,37.42,30.67,30.84,
33,Diluted EPS (Rs.),27.65,58.12,37.42,30.67,30.84,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,673.58,542.02,433.17,391.23,
36,Indigenous Raw Materials,0.00,367.87,357.08,283.10,260.01,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,15.96,12.73,11.38,8.16,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,6.99,2.36,2.39,0.00,
42,Tax On Dividend,0.00,1.44,0.48,0.49,0.00,
43,Equity Dividend Rate (%),25.00,20.00,10.00,10.00,10.00,
