,0,1,2,3,4,5,6
0,Profit & Loss account of Arvind Fashions Limited (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],851.76,1002.48,1000.11,291.73,0.00,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],851.76,1002.48,1000.11,291.73,0.00,
6,Total Operating Revenues,854.11,1009.90,1000.94,292.29,0.00,
7,Other Income,12.44,1.79,0.67,0.57,0.00,
8,Total Revenue,866.55,1011.69,1001.61,292.86,0.00,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,4.52,2.72,1.14,0.14,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",4.69,-116.21,150.38,-253.81,0.00,
13,Employee Benefit Expenses,56.10,66.33,51.02,25.58,0.00,
14,Finance Costs,37.32,17.98,9.78,4.76,0.00,
15,Depreciation And Amortisation Expenses,13.04,15.30,11.49,3.97,0.00,
16,Other Expenses,161.43,207.04,315.98,70.48,0.00,
17,Total Expenses,854.62,949.46,927.61,298.47,0.00,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",11.93,62.23,74.00,-5.61,0.00,
19,Exceptional Items,-19.26,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,-7.33,62.23,74.00,-5.61,0.00,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,0.00,13.43,22.37,0.00,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-2.27,-12.71,-1.76,-2.07,0.00,
25,Tax For Earlier Years,-0.17,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,-2.44,0.72,20.61,-2.07,0.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-4.89,61.51,53.39,-3.54,0.00,
28,Profit/Loss From Continuing Operations,-4.89,61.51,53.39,-3.54,0.00,
29,Profit/Loss For The Period,-4.89,61.51,53.39,-3.54,0.00,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-0.84,10.64,9.40,-0.72,-0.23,
33,Diluted EPS (Rs.),-0.83,10.40,9.16,-0.68,-0.23,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
