,0,1,2,3,4,5,6
0,Profit & Loss account of Apollo Tyres (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],11354.51,10832.70,12089.58,10388.13,9806.62,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,254.89,989.92,
5,Revenue From Operations [Net],11354.51,10832.70,12089.58,10133.24,8816.70,
6,Total Operating Revenues,11733.40,11062.03,12353.77,10299.70,8933.77,
7,Other Income,121.52,34.90,111.47,121.85,135.33,
8,Total Revenue,11854.92,11096.93,12465.24,10421.55,9069.10,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,6238.32,6072.95,7583.84,6281.15,5313.23,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",6.92,112.83,-261.47,12.55,-318.15,
13,Employee Benefit Expenses,910.90,826.12,737.24,709.68,620.78,
14,Finance Costs,379.41,225.70,137.86,137.54,88.78,
15,Depreciation And Amortisation Expenses,713.38,620.71,446.33,364.38,288.20,
16,Other Expenses,1848.11,2005.52,2079.51,1797.18,1769.68,
17,Total Expenses,10791.87,10515.54,11458.84,9554.23,7983.47,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1063.06,581.39,1006.39,867.31,1085.63,
19,Exceptional Items,-11.02,0.00,-200.00,0.00,0.00,
20,Profit/Loss Before Tax,1052.04,581.39,806.39,867.31,1085.63,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,329.22,102.66,180.65,188.47,231.03,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-29.90,33.63,56.46,51.85,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,329.22,72.76,214.28,244.92,282.88,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,722.82,508.62,592.11,622.39,802.76,
28,Profit/Loss From Continuing Operations,722.82,508.62,592.11,622.39,802.76,
29,Profit/Loss For The Period,722.82,508.62,592.11,622.39,802.76,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),11.72,8.89,10.35,11.55,15.77,
33,Diluted EPS (Rs.),11.72,8.89,10.35,11.55,15.77,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,2247.13,3284.23,2594.18,2157.20,
36,Indigenous Raw Materials,0.00,3825.82,4299.61,3686.97,3156.03,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,6.41,8.06,6.17,5.51,
39,Indigenous Stores And Spares,0.00,83.69,91.88,73.70,70.88,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,357.53,171.62,152.71,101.81,
42,Tax On Dividend,0.00,73.49,35.28,31.09,20.73,
43,Equity Dividend Rate (%),350.00,300.00,325.00,300.00,300.00,
