,0,1,2,3,4,5,6
0,Profit & Loss account of Ajanta Pharma (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2718.59,2167.07,1731.36,1762.69,1753.68,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,5.10,18.38,
5,Revenue From Operations [Net],2718.59,2167.07,1731.36,1757.59,1735.30,
6,Total Operating Revenues,2718.59,2196.42,1772.62,1825.35,1804.33,
7,Other Income,103.57,184.20,102.15,73.01,66.95,
8,Total Revenue,2822.16,2380.62,1874.77,1898.36,1871.28,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,704.09,556.22,388.71,375.43,373.31,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-74.60,9.02,-67.39,-49.15,7.29,
13,Employee Benefit Expenses,498.11,437.82,389.37,342.89,269.78,
14,Finance Costs,6.90,9.10,0.41,0.24,1.24,
15,Depreciation And Amortisation Expenses,111.49,91.29,69.90,57.14,59.48,
16,Other Expenses,573.49,561.85,509.93,536.36,460.30,
17,Total Expenses,1920.07,1764.03,1361.72,1335.92,1230.63,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",902.09,616.59,513.05,562.44,640.65,
19,Exceptional Items,0.00,-3.92,0.00,0.00,0.00,
20,Profit/Loss Before Tax,902.09,612.67,513.05,562.44,640.65,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,226.45,168.09,108.66,114.60,136.98,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,3.45,12.63,20.32,3.86,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,226.45,171.54,121.29,134.92,140.84,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,675.64,441.13,391.76,427.52,499.81,
28,Profit/Loss From Continuing Operations,675.64,441.13,391.76,427.52,499.81,
29,Profit/Loss For The Period,675.64,441.13,391.76,427.52,499.81,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),77.59,50.55,44.51,48.59,56.79,
33,Diluted EPS (Rs.),77.59,50.55,44.51,48.58,56.78,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,113.44,79.22,0.00,114.41,
42,Tax On Dividend,0.00,2.48,0.37,0.00,14.49,
43,Equity Dividend Rate (%),475.00,650.00,450.00,0.00,650.00,
