,0,1,2,3,4,5,6
0,Profit & Loss account of Ashoka Buildcon (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],3896.67,3795.37,2438.90,1997.76,1921.97,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,1.98,6.83,5.65,
5,Revenue From Operations [Net],3896.67,3795.37,2436.92,1990.93,1916.32,
6,Total Operating Revenues,3937.43,3820.64,2446.28,2006.48,1935.83,
7,Other Income,144.93,115.70,97.79,71.92,88.75,
8,Total Revenue,4082.36,3936.34,2544.07,2078.40,2024.58,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,2997.48,3029.98,1952.43,1599.23,1551.60,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,182.01,149.03,106.68,90.11,72.17,
14,Finance Costs,85.45,90.69,48.53,47.43,55.83,
15,Depreciation And Amortisation Expenses,111.13,76.27,53.22,50.74,64.85,
16,Other Expenses,172.31,126.46,93.75,74.48,46.84,
17,Total Expenses,3548.38,3472.42,2254.62,1862.00,1791.28,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",533.99,463.92,289.45,216.40,233.29,
19,Exceptional Items,0.00,-47.02,0.00,0.00,-9.45,
20,Profit/Loss Before Tax,533.99,416.89,289.45,216.40,223.84,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,142.52,147.58,56.99,47.40,70.79,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,4.33,-16.85,-4.55,-7.09,-10.03,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,3.67,
26,Total Tax Expenses,146.85,130.73,52.44,40.31,64.43,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,387.14,286.16,237.01,176.09,159.41,
28,Profit/Loss From Continuing Operations,387.14,286.16,237.01,176.09,159.41,
29,Profit/Loss For The Period,387.14,286.16,237.01,176.09,159.41,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),13.79,10.19,12.66,9.41,8.60,
33,Diluted EPS (Rs.),13.79,10.19,12.66,9.41,8.52,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,59.52,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,29.95,14.97,28.07,
42,Tax On Dividend,0.00,0.00,3.10,0.05,-2.52,
43,Equity Dividend Rate (%),0.00,0.00,16.00,32.00,30.00,
