,0,1,2,3,4,5,6
0,Profit & Loss account of Bajaj Consumer Care (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],897.97,817.75,880.94,811.85,790.49,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,1.36,0.34,
5,Revenue From Operations [Net],897.97,817.75,880.94,810.49,790.15,
6,Total Operating Revenues,914.63,844.20,909.36,829.86,792.19,
7,Other Income,34.53,29.89,17.53,24.35,39.35,
8,Total Revenue,949.15,874.09,926.89,854.20,831.54,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,233.12,267.95,297.03,238.90,207.83,
11,Operating And Direct Expenses,0.00,15.40,7.86,8.37,5.18,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",11.72,-13.24,-8.26,1.38,11.51,
13,Employee Benefit Expenses,82.20,83.56,94.02,75.47,59.39,
14,Finance Costs,1.32,4.23,1.10,1.16,0.93,
15,Depreciation And Amortisation Expenses,5.80,5.33,6.59,6.85,4.76,
16,Other Expenses,259.46,261.80,227.98,214.30,194.12,
17,Total Expenses,678.24,643.20,638.63,579.22,532.29,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",270.92,230.89,288.26,274.98,299.26,
19,Exceptional Items,0.00,0.00,0.00,0.00,-18.38,
20,Profit/Loss Before Tax,270.92,230.89,288.26,274.98,280.87,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,47.35,40.35,62.15,58.70,59.94,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.00,0.00,0.00,-0.07,
25,Tax For Earlier Years,0.00,-0.02,-0.02,0.01,0.04,
26,Total Tax Expenses,47.35,40.34,62.13,58.71,59.92,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,223.57,190.55,226.13,216.27,220.96,
28,Profit/Loss From Continuing Operations,223.57,190.55,226.13,216.27,220.96,
29,Profit/Loss For The Period,223.57,190.55,226.13,216.27,220.96,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),15.15,12.92,15.33,14.66,14.98,
33,Diluted EPS (Rs.),15.15,12.92,15.33,14.66,14.98,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,206.50,177.00,169.63,
42,Tax On Dividend,0.00,0.00,42.45,36.03,34.53,
43,Equity Dividend Rate (%),1000.00,200.00,1400.00,1200.00,1150.00,
