,0,1,2,3,4,5,6
0,Balance Sheet of UCO Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,9918.34,9918.34,5423.40,2308.16,1559.73,
5,Total Share Capital,9918.34,9918.34,5423.40,2308.16,1559.73,
6,Revaluation Reserve,0.00,2348.37,2349.76,2351.78,2325.17,
7,Reserves and Surplus,10088.07,6942.91,6021.22,5165.25,7718.57,
8,Total Reserves and Surplus,10088.07,9291.28,8370.97,7517.02,10043.74,
9,Total ShareHolders Funds,20006.41,19209.62,13794.37,9825.18,11603.47,
10,Deposits,205919.39,193203.44,197906.78,181849.28,201284.51,
11,Borrowings,15382.63,15695.06,8323.68,12449.26,9534.96,
12,Other Liabilities and Provisions,9427.68,7800.02,6862.57,6800.45,7766.76,
13,Total Capital and Liabilities,253336.11,235908.15,230484.08,216056.18,231339.71,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,9445.41,6776.73,8823.01,8125.08,8790.25,
16,Balances with Banks Money at Call and Short Notice,14154.83,11029.43,15609.09,6622.96,9309.63,
17,Investments,93782.95,90998.81,82231.69,70962.15,74019.12,
18,Advances,111354.54,101174.25,99313.84,107470.02,119724.45,
19,Fixed Assets,3218.23,2840.37,2822.31,2875.10,2849.48,
20,Other Assets,21380.15,23088.55,21684.13,20000.87,16646.77,
21,Total Assets,253336.11,235908.15,230484.08,216056.18,231339.71,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,0.00,3088.00,3088.00,3104.00,3100.00,
24,Number of Employees,0.00,22436.00,23133.00,23943.00,24620.00,
25,Capital Adequacy Ratios (%),13.74,11.70,11.00,11.00,11.00,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),0.00,8.98,9.00,9.00,8.00,
28,Tier 2 (%),0.00,2.72,2.00,2.00,3.00,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,11351.97,19281.95,22540.95,30549.92,22540.95,
31,Gross NPA (%),10.00,17.00,17.00,25.00,17.00,
32,Net NPA,4389.50,5510.66,10703.39,14082.07,10703.39,
33,Net NPA (%),3.94,5.45,9.00,13.00,9.00,
34,Net NPA To Advances (%),0.00,5.00,9.00,13.00,9.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,0.00,7822.35,8538.84,8837.80,6644.41,
37,Contingent Liabilities,0.00,39082.16,87384.98,123488.03,51804.24,
