,0,1,2,3,4,5,6
0,Balance Sheet of IDBI Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,10752.40,10380.59,7736.29,3083.86,2058.82,
5,Total Share Capital,10752.40,10380.59,7736.29,3083.86,2058.82,
6,Revaluation Reserve,0.00,6503.37,6727.69,5053.88,5417.75,
7,Reserves and Surplus,26058.67,17140.41,23147.71,13071.98,15087.09,
8,Total Reserves and Surplus,26058.67,23643.77,29875.40,18125.87,20504.83,
9,Total ShareHolders Funds,36811.07,34024.37,37611.70,21209.73,22563.65,
10,Deposits,230898.41,222424.13,227371.72,247931.61,268538.10,
11,Borrowings,15908.05,36748.86,45287.72,63185.53,56363.98,
12,Other Liabilities and Provisions,14146.55,6745.02,10013.35,17986.77,14302.18,
13,Total Capital and Liabilities,297764.08,299942.37,320284.49,350313.64,361767.90,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,13012.80,10538.83,12730.47,13163.69,13346.92,
16,Balances with Banks Money at Call and Short Notice,22209.39,19891.57,8503.23,20522.40,19337.16,
17,Investments,81022.56,81780.42,93072.63,91606.06,92934.41,
18,Advances,128149.94,129841.79,146790.44,171739.95,190825.93,
19,Fixed Assets,7827.42,8129.18,8230.99,6770.98,7348.78,
20,Other Assets,45541.97,49760.58,50956.74,46510.56,37974.70,
21,Total Assets,297764.08,299942.37,320284.49,350313.64,361767.90,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,0.00,1892.00,1892.00,1916.00,1896.00,
24,Number of Employees,0.00,17723.00,17117.00,17475.00,18187.00,
25,Capital Adequacy Ratios (%),15.59,13.00,12.00,10.00,11.00,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),0.00,11.00,9.00,8.00,8.00,
28,Tier 2 (%),0.00,3.00,2.00,3.00,3.00,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,36211.95,47272.37,50027.94,55588.25,44752.59,
31,Gross NPA (%),22.00,28.00,27.00,28.00,21.00,
32,Net NPA,2519.38,5439.49,14837.44,28665.14,25205.80,
33,Net NPA (%),1.97,4.19,10.00,17.00,13.00,
34,Net NPA To Advances (%),1.00,4.00,10.00,17.00,13.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,0.00,9870.73,9634.77,9300.58,15948.82,
37,Contingent Liabilities,0.00,117113.22,140854.29,198016.17,185982.32,
