,0,1,2,3,4,5,6
0,Balance Sheet of HDFC Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,551.28,548.33,544.66,519.02,512.51,
5,Total Share Capital,551.28,548.33,544.66,519.02,512.51,
6,Revaluation Reserve,0.00,0.00,0.00,0.00,0.00,
7,Reserves and Surplus,203169.53,170437.70,148661.69,105775.98,88949.84,
8,Total Reserves and Surplus,203169.53,170437.70,148661.69,105775.98,88949.84,
9,Total ShareHolders Funds,203720.81,170986.03,149206.35,106295.00,89462.35,
10,Deposits,1335060.22,1147502.29,923140.93,788770.64,643639.66,
11,Borrowings,135487.33,144628.54,117085.12,123104.97,74028.87,
12,Other Liabilities and Provisions,72602.16,67394.40,55108.29,45763.72,56709.32,
13,Total Capital and Liabilities,1746870.52,1530511.26,1244540.69,1063934.32,863840.19,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,97340.73,72205.12,46763.62,104670.47,37896.88,
16,Balances with Banks Money at Call and Short Notice,22129.66,14413.60,34584.02,18244.61,11055.22,
17,Investments,443728.29,391826.66,290587.88,242200.24,214463.34,
18,Advances,1132836.63,993702.88,819401.22,658333.09,554568.20,
19,Fixed Assets,4909.32,4431.92,4030.00,3607.20,3626.74,
20,Other Assets,45925.89,53931.09,49173.95,36878.70,42229.82,
21,Total Assets,1746870.52,1530511.26,1244540.69,1063934.32,863840.19,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,0.00,5416.00,5103.00,4787.00,4715.00,
24,Number of Employees,0.00,116971.00,98061.00,88253.00,84325.00,
25,Capital Adequacy Ratios (%),18.80,19.00,17.00,15.00,15.00,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),0.00,17.00,16.00,13.00,13.00,
28,Tier 2 (%),0.00,1.00,1.00,2.00,2.00,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,15086.00,12649.97,11224.16,8606.97,5885.66,
31,Gross NPA (%),1.00,1.00,1.00,1.00,1.00,
32,Net NPA,4554.82,3542.36,3214.52,2601.02,1843.99,
33,Net NPA (%),0.40,0.36,0.00,0.00,0.00,
34,Net NPA To Advances (%),1.00,0.00,0.00,0.00,0.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,0.00,51584.90,49952.80,42753.83,30848.04,
37,Contingent Liabilities,0.00,1128953.40,1024715.12,875488.23,817869.59,
