,0,1,2,3,4,5,6
0,Balance Sheet of Kotak Mahindra Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,990.92,956.52,954.38,952.82,920.45,
5,Total Share Capital,1990.92,1456.52,1454.38,952.82,920.45,
6,Revaluation Reserve,0.00,0.00,0.00,0.00,0.00,
7,Reserves and Surplus,62236.05,47558.78,41444.00,36528.83,26695.62,
8,Total Reserves and Surplus,62236.05,47558.78,41444.00,36528.83,26695.62,
9,Total ShareHolders Funds,63729.13,49018.17,42900.45,37483.82,27617.94,
10,Deposits,280100.04,262820.52,225880.36,192643.27,157425.86,
11,Borrowings,23650.65,37993.31,32248.29,25154.15,21095.48,
12,Other Liabilities and Provisions,16008.80,10419.68,11142.98,9652.15,8450.68,
13,Total Capital and Liabilities,383488.62,360251.68,312172.09,264933.40,214589.96,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,12493.61,9505.05,10877.52,8908.51,7492.43,
16,Balances with Banks Money at Call and Short Notice,27132.92,43787.25,13798.02,10711.60,15079.58,
17,Investments,105099.19,75051.55,71189.09,64562.35,45074.19,
18,Advances,223688.62,219748.19,205694.81,169717.92,136082.13,
19,Fixed Assets,1535.27,1623.13,1651.55,1527.16,1537.63,
20,Other Assets,13539.01,10536.52,8961.11,9505.86,9324.00,
21,Total Assets,383488.62,360251.68,312172.09,264933.40,214589.96,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,0.00,1600.00,1500.00,1388.00,1369.00,
24,Number of Employees,0.00,50034.00,41753.00,50000.00,44000.00,
25,Capital Adequacy Ratios (%),22.26,18.00,17.00,18.00,17.00,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),0.00,17.00,17.00,18.00,16.00,
28,Tier 2 (%),0.00,1.00,1.00,1.00,1.00,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,7425.51,5026.89,4467.94,3825.38,3578.61,
31,Gross NPA (%),3.00,2.00,2.00,2.00,3.00,
32,Net NPA,2705.17,1557.89,1544.37,1665.05,1718.07,
33,Net NPA (%),1.21,0.71,1.00,1.00,1.00,
34,Net NPA To Advances (%),0.00,1.00,1.00,1.00,1.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,0.00,39518.98,31852.23,24255.31,20318.26,
37,Contingent Liabilities,0.00,187277.36,212082.27,205104.84,193067.54,
