,0,1,2,3,4,5,6
0,Balance Sheet of Bank of Maharashtra (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,6560.16,5824.11,2753.17,2598.45,1168.33,
5,Total Share Capital,6560.16,5824.11,2753.17,2598.45,1168.33,
6,Revaluation Reserve,0.00,1264.52,1373.10,0.00,1206.46,
7,Reserves and Surplus,5573.02,3666.65,1613.17,7345.51,5004.73,
8,Total Reserves and Surplus,5573.02,4931.17,2986.27,7345.51,6211.19,
9,Total ShareHolders Funds,12133.18,10755.28,5739.44,9943.96,7379.52,
10,Deposits,174005.62,150066.40,140650.09,138981.18,139052.84,
11,Borrowings,4238.75,3670.03,10149.17,4063.71,8136.65,
12,Other Liabilities and Provisions,6287.46,4375.47,7996.83,3339.89,4754.97,
13,Total Capital and Liabilities,196665.01,168867.18,164535.53,156328.75,159323.98,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,12882.48,10353.68,7919.99,15809.06,15274.72,
16,Balances with Banks Money at Call and Short Notice,59.25,93.28,1234.92,74.90,1367.30,
17,Investments,68111.64,57740.85,59697.05,43622.80,38590.18,
18,Advances,102405.17,86871.65,82666.21,85797.28,95515.23,
19,Fixed Assets,1674.00,1676.19,1775.53,1516.68,1586.08,
20,Other Assets,11532.47,12131.52,11241.84,9508.03,6990.47,
21,Total Assets,196665.01,168867.18,164535.53,156328.75,159323.98,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,0.00,1833.00,1832.00,1846.00,1880.00,
24,Number of Employees,0.00,12532.00,12913.00,12932.00,12974.00,
25,Capital Adequacy Ratios (%),14.49,13.52,11.86,11.00,11.00,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),0.00,10.67,9.88,9.00,9.00,
28,Tier 2 (%),0.00,2.85,1.98,2.00,2.00,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,7779.68,12152.15,15324.49,18433.23,17188.72,
31,Gross NPA (%),7.00,13.00,16.00,19.00,17.00,
32,Net NPA,2544.32,4145.38,4559.33,9641.19,11229.56,
33,Net NPA (%),2.48,4.77,5.52,11.00,12.00,
34,Net NPA To Advances (%),0.00,5.00,6.00,11.00,12.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,0.00,7037.69,4390.31,4196.85,4021.47,
37,Contingent Liabilities,0.00,29491.85,27054.54,23584.24,29329.21,
