,0,1,2,3,4,5,6
0,Balance Sheet of Bank Of India (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,3277.66,2760.03,1743.72,1055.43,817.29,
5,Total Share Capital,3277.66,2760.03,1743.72,1055.43,817.29,
6,Revaluation Reserve,6322.36,6273.34,5549.16,0.00,0.00,
7,Reserves and Surplus,34216.30,32647.79,28247.76,29709.72,30196.28,
8,Total Reserves and Surplus,40538.65,38921.13,33796.93,29709.72,30196.28,
9,Total ShareHolders Funds,43816.32,41681.15,35540.65,30765.16,31013.57,
10,Deposits,555504.98,520862.35,520854.38,540032.01,513004.52,
11,Borrowings,39752.47,44241.17,43588.78,39405.67,51083.14,
12,Other Liabilities and Provisions,17921.72,13800.17,9591.03,14384.52,13509.05,
13,Total Capital and Liabilities,656995.48,625222.84,609574.83,626309.27,609913.93,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,29239.25,29236.56,31347.84,27347.66,33961.61,
16,Balances with Banks Money at Call and Short Notice,57217.05,65574.92,64534.66,68540.29,65179.68,
17,Investments,158572.99,147639.04,137111.11,127826.86,118848.92,
18,Advances,368883.30,341005.94,341380.19,366481.67,359188.95,
19,Fixed Assets,8982.00,8920.04,8265.29,8461.86,8480.31,
20,Other Assets,34100.88,32846.34,26935.73,27650.93,24254.46,
21,Total Assets,656995.48,625222.84,609574.83,626309.27,609913.93,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,5107.00,5119.00,5127.00,5016.00,5077.00,
24,Number of Employees,49767.00,48807.00,48680.00,47750.00,0.00,
25,Capital Adequacy Ratios (%),13.00,14.00,13.00,12.00,12.00,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),10.00,11.00,10.00,9.00,9.00,
28,Tier 2 (%),3.00,3.00,3.00,3.00,3.00,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,61550.00,60661.12,62328.46,52044.52,49879.13,
31,Gross NPA (%),15.00,16.00,17.00,13.00,13.00,
32,Net NPA,14311.00,19118.96,28207.27,25305.03,27996.40,
33,Net NPA (%),3.88,5.61,8.00,7.00,8.00,
34,Net NPA To Advances (%),4.00,6.00,8.00,7.00,8.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,25056.25,28500.40,32102.67,31621.87,375997.27,
37,Contingent Liabilities,352309.91,311309.21,342653.99,359779.43,331621.38,
