,0,1,2,3,4,5,6
0,Balance Sheet of Jammu and Kashmir Bank (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,71.36,55.70,55.70,52.15,48.49,
5,Total Share Capital,71.36,55.70,55.70,52.15,48.49,
6,Revaluation Reserve,996.00,605.75,620.18,0.00,0.00,
7,Reserves and Surplus,5326.12,5964.65,5485.33,5624.35,6375.48,
8,Total Reserves and Surplus,6322.12,6570.40,6105.51,5624.35,6375.48,
9,Total ShareHolders Funds,6393.48,6626.10,6161.21,5676.49,6423.98,
10,Deposits,97788.23,89638.90,80006.50,72463.09,69390.25,
11,Borrowings,2019.58,2623.96,1628.34,1276.05,2240.00,
12,Other Liabilities and Provisions,2670.81,2517.34,1891.57,2603.04,2213.84,
13,Total Capital and Liabilities,108872.10,101406.29,89687.62,82018.67,80268.07,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,2947.48,4874.97,4328.36,3590.97,3126.74,
16,Balances with Banks Money at Call and Short Notice,6835.35,986.91,3924.52,1794.96,76.27,
17,Investments,23052.24,23160.50,18880.03,21290.89,20353.62,
18,Advances,64399.07,66271.51,56912.74,49816.11,50193.29,
19,Fixed Assets,2070.52,1674.69,1614.59,1543.31,763.72,
20,Other Assets,9567.44,4437.71,4027.37,3982.42,5754.44,
21,Total Assets,108872.10,101406.29,89687.62,82018.67,80268.07,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,955.00,938.00,904.00,865.00,857.00,
24,Number of Employees,11740.00,10508.00,10072.00,10022.00,984.00,
25,Capital Adequacy Ratios (%),11.40,12.00,11.00,11.00,12.00,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),9.88,11.00,9.00,9.00,11.00,
28,Tier 2 (%),1.53,2.00,2.00,2.00,1.00,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,7671.63,6221.35,6006.70,6000.01,4368.61,
31,Gross NPA (%),11.00,9.00,10.00,11.00,8.00,
32,Net NPA,2243.82,3239.61,2791.12,24253.70,2163.95,
33,Net NPA (%),3.48,5.00,5.00,5.00,4.00,
34,Net NPA To Advances (%),3.00,5.00,5.00,5.00,4.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,1160.77,1443.66,1193.53,1190.86,5607.64,
37,Contingent Liabilities,5756.78,6392.54,6988.66,6108.99,12465.29,
