,0,1,2,3,4,5,6
0,Balance Sheet of Punjab National Bank (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,1347.51,920.81,552.11,425.59,392.72,
5,Total Share Capital,1347.51,920.81,552.11,425.59,392.72,
6,Revaluation Reserve,4758.69,3582.23,3683.82,3750.53,2844.78,
7,Reserves and Surplus,56251.28,40284.09,36838.37,37670.86,35072.64,
8,Total Reserves and Surplus,61009.97,43866.32,40522.19,41421.39,37917.42,
9,Total ShareHolders Funds,62357.49,44787.13,41074.31,41846.98,38310.14,
10,Deposits,703846.32,676030.14,642226.19,621704.02,553051.13,
11,Borrowings,50225.43,39325.91,60850.75,40763.34,59755.24,
12,Other Liabilities and Provisions,14236.68,14806.28,21678.86,16016.21,16273.94,
13,Total Capital and Liabilities,830665.91,774949.46,765830.10,720330.55,667390.46,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,38397.85,32129.13,28789.03,25210.00,26479.07,
16,Balances with Banks Money at Call and Short Notice,37595.18,43158.91,66672.97,63121.65,47144.02,
17,Investments,240465.64,202128.22,200305.98,186725.44,157845.89,
18,Advances,471827.72,458249.20,433734.72,419493.15,412325.80,
19,Fixed Assets,7239.07,6224.85,6349.33,6273.25,5222.73,
20,Other Assets,35140.45,33059.15,29978.07,19507.06,18372.94,
21,Total Assets,830665.91,774949.46,765830.10,720330.55,667390.46,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,7040.00,6989.00,6983.00,6938.00,6760.00,
24,Number of Employees,68781.00,70810.00,74897.00,73919.00,70801.00,
25,Capital Adequacy Ratios (%),14.00,10.00,9.00,12.00,11.00,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),12.00,7.00,7.00,9.00,8.00,
28,Tier 2 (%),2.00,2.00,2.00,3.00,3.00,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,73478.76,78472.70,86620.05,55370.45,55818.33,
31,Gross NPA (%),14.00,16.00,18.00,13.00,13.00,
32,Net NPA,27218.90,30037.66,48684.29,32702.10,35422.56,
33,Net NPA (%),5.78,6.56,11.00,8.00,9.00,
34,Net NPA To Advances (%),6.00,7.00,11.00,8.00,9.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,28049.91,27335.90,27858.61,25779.13,55173.05,
37,Contingent Liabilities,210800.74,305400.13,304127.70,332831.33,303844.06,
